Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
CO2_30_g0_r1_T1	32.44120403585995	32.11506501816909	32.33705518791127	32.328517005152115	32.330617607756615	32.33175937272287	32.311264677927774	32.326125298283664	32.33407996101524	32.34522031976854	32.362068853672795	32.40237856626756	32.46880320788329	32.385368698851465	31.963045495250363	28.371369356954467	23.63729138130575	21.568031790108314	21.339983610320495	21.311544099924348	22.63562187767952	23.025964756672572	21.6274324436897	21.57424661865656	21.42791790704161	21.734761610360373	23.066175738835284	25.960687120289904	27.129435452829934	22.915332421662015	22.596874320335786	22.517301564460077	20.000322419512244	21.656016455517953	21.157628658450932	23.0384674185339	22.396283832063055	22.083454466027263	22.428714455296543	21.942765821393415	23.101433995693	26.91709012677572	29.31894122137144	25.973680389237497	24.032346015374138	23.233089666177754	22.92216513493882	24.0186633302054	23.455055647643857	23.734718336194348	23.764577065553304	23.598102293484878	24.69370740572467	26.948792252922168	32.05309734513274
CO2_30_g0_r2_T1	32.643847782145755	32.286211851914445	32.522978934590014	32.501851041042386	32.50578656946372	32.49780947163686	32.47778238878172	32.499404121430736	32.50298856695516	32.50904208871002	32.52387627405434	32.56754847307577	32.63189606267585	32.582112309141614	32.266167295222274	28.815621372686508	24.026476144662816	22.077174177778552	21.84253604274212	21.797654058250664	23.165014721363924	23.49085251943815	22.15667891260894	22.209831119707953	21.878346962604414	22.38701971510289	23.64348065826644	26.20696398170034	27.56466770411376	23.395582260927902	23.2011010551131	22.958140923955423	20.51589089820114	21.899732158181106	21.5538815554885	23.53562596829085	23.06319497617052	22.815580855351286	23.26535812591788	22.49131774988437	22.855662998411162	26.57363456499371	29.797350637433848	26.803709982395514	25.160978903188536	23.996558227251295	23.865423465423465	24.311816000290868	23.801967882669636	23.95893642215588	23.778964736331282	24.078147476390015	24.429420770110266	27.1098063032075	31.82248520710059
CO2_30_g0_r3_T1	32.528472520468426	32.19123036466607	32.431847912256735	32.41201713450819	32.41486587111963	32.41613534094984	32.39304302057456	32.40761368980317	32.41169047010014	32.42298014991771	32.43745709030593	32.48706306126505	32.5500246166777	32.493764237388866	32.16351908381153	28.66091847031622	23.972616206866675	21.943506812947227	21.645389024801553	21.633889795028075	23.073807242671858	23.421891121633372	22.08449677813138	22.08285805642401	21.746938247792166	22.311093516746034	23.578985211805396	26.15139782776394	27.508591802124574	23.344282993773902	23.169638036212902	22.902770936531347	20.510799538128087	21.87630885890244	21.422937165363127	23.43003662811151	23.051971533797705	22.822262965492747	23.123413581370286	22.444673885986916	22.58068282944117	26.166246178764347	29.538666219312148	26.452997249359765	24.255394418809054	22.90816576911653	23.067720607488873	24.27191185923789	23.85203761755486	23.048424255596608	23.543201468005584	22.819183279942774	23.638617909505637	25.962890423667666	31.68595041322314
CO2_30_g10_r1_T1	32.56181422634774	32.232105794986886	32.45161094531916	32.443652766973614	32.44343710738572	32.43928527735074	32.42084396026899	32.44721956336334	32.441574263212615	32.449574596081945	32.45971900130767	32.506620095761114	32.5723173579735	32.519317945707925	32.209380927332305	28.728567767843835	24.039363956569495	22.0644895493135	21.76265781406829	21.742458848040837	23.2067816387084	23.596944217625506	22.239581525935996	22.266497125537818	21.906612983865564	22.55001652078915	23.84775021661642	26.291117114486944	27.601642968793126	23.522510456615002	23.260556411551327	22.960623119779818	20.630368910507656	21.996736194550444	21.68247888305538	23.498110528732695	23.11780108393961	22.803288514132046	23.179988173413157	22.642707267400667	22.96017790049476	26.51836937283969	29.861579707462067	26.432439609218637	25.127678629232395	23.51550465474516	22.95344773254648	23.709145895134263	24.161232323232323	23.38460251675958	23.904626331377926	23.118614998864675	24.284651693436537	25.727240579614794	31.509933774834437
CO2_30_g10_r2_T1	32.7395374829714	32.3417245129736	32.579817441251905	32.57719471997261	32.5683531348826	32.56794777536559	32.554840681128745	32.57510849138259	32.567159165224965	32.57385226836739	32.58435743099821	32.630579157336186	32.70591266469219	32.66301665783704	32.381922174989725	29.0126761976307	24.389407626589463	22.494078742524195	22.254965223598507	22.270756668551584	23.36149180590874	23.684701413445325	22.561057289744973	22.621895679763828	22.328809154564365	22.85176109282701	24.002565261458393	26.44281739147587	27.746890217016517	23.647683281009314	23.627477602823973	23.485483914806107	21.102364859879188	22.4523653482468	22.045450545684975	23.892251606082958	23.460661077245838	23.13502243620163	23.351431206036576	22.72556374837634	23.47258815686211	27.362926037936568	30.569835447772828	27.96680913744808	26.05022802908912	24.269574175824175	24.114293817356778	24.77044697702126	24.362400245245887	24.63145082765336	23.78953451717978	23.78493265993266	24.368382070917484	26.09740449110528	31.861386138613863
CO2_30_g10_r3_T1	32.58640606360607	32.25566725166795	32.47878972277727	32.468652597825965	32.46302636389648	32.45994630513082	32.43869641535833	32.466454277239244	32.45697441707327	32.46769162728569	32.47533551707604	32.51875732090532	32.57969106616291	32.53439663616396	32.23003373728214	28.72432136647346	24.007378914828514	22.000604044421955	21.76612906949407	21.736761386748128	23.243276795518184	23.57248538508452	22.241657016766958	22.30218956755829	21.89109516642265	22.58899910497793	23.864536929475356	26.27734385317443	27.610303771757952	23.566455474625855	23.276543531304945	22.863353294731894	20.46075307756969	21.85536583829486	21.584552924044033	23.548121637374983	23.041205052462942	22.603368511667263	22.861681716571525	22.553368710807923	23.043787201297654	26.318995175022025	29.508664221228628	26.425936209690065	24.422324137709207	23.599187040366772	23.195233585122217	23.66561496789727	24.130674187483212	24.166999417236838	23.889128374108513	22.87252682602412	24.22849829721698	26.023067743516528	31.37226277372263
CO2_30_g4_r1_T1	32.58632807891116	32.24153005978696	32.47236215824354	32.45076259346928	32.45668654670119	32.45055657401593	32.42681832610229	32.44427883097968	32.449881892357354	32.459652945212426	32.473480156878075	32.51365017526085	32.584820951985975	32.52407350798483	32.20415198740687	28.711534255697206	23.945075752686957	21.895906227965767	21.708316561019835	21.627361954905723	23.12782208610073	23.508756590603305	22.164013978990656	22.137359778976922	21.771771198609407	22.43169835938618	23.6983677180843	26.205246091380673	27.516192055082293	23.418041041257034	23.15875800538789	22.828099822198432	20.470302362647793	21.892211102120402	21.49020277692653	23.4333321272737	22.91606062319747	22.558144967198338	22.74108708186865	22.435177526327948	23.13187200074554	26.55006237245103	29.80492503561194	26.547566600123908	24.999405189847884	23.591086350974933	23.310606856462513	23.837549684358194	23.949838467751242	24.272110109717868	23.12630363824536	23.728590610136322	24.554137744174646	26.653724904595983	31.063291139240505
CO2_30_g4_r2_T1	32.6443186460461	32.30996064221376	32.53533209045959	32.52172060693584	32.51734079681678	32.51460821047962	32.49055772978266	32.511428000741894	32.51033246982168	32.520162290366194	32.531966248123446	32.57070802901435	32.63229041476038	32.58602364157004	32.276776685374244	28.721462718310043	23.9309457656067	21.98317659165808	21.727807423646563	21.819798302569893	23.23386140876447	23.50611430959901	22.373671555404265	22.35755200452681	21.93545662110118	22.572020632904373	23.786428576529786	26.308002559825987	27.668462648252138	23.37237589186118	22.904911788593786	22.639372415342233	20.4872513996555	21.945764221553013	21.507924336875334	23.503434726687587	23.086617446897293	22.86806668734264	23.213390249361588	22.659409182208776	23.095643048350333	26.518878910923362	29.34788224015052	25.74216023848589	23.74620945918656	23.225044206326416	22.431115944508257	23.600123611958004	23.507233729455955	23.77102926449316	23.664509962502756	23.024881288663448	23.539163647597384	26.270925409668862	31.6
CO2_30_g4_r3_T1	32.601793936344194	32.265561308123345	32.49212202092726	32.47594162130337	32.47935417688325	32.47470411792961	32.45268502815618	32.475434664508725	32.47855465379526	32.48577121486336	32.49992368595029	32.54035388409686	32.605616491543124	32.55080832370537	32.22875253151231	28.720726430318855	23.908834432773215	21.841466465282256	21.584999459124774	21.616700549915606	23.145246613174088	23.523964475467565	22.108796011821006	22.106485834912384	21.728610863402643	22.383753054707284	23.708157722394297	26.242363836547156	27.51622803200659	23.336496693645095	23.041840082653344	22.82621800732052	20.437433035164737	21.83670742666154	21.440344215513427	23.370122960327812	22.96664901557403	22.641364962017235	23.00476458772733	22.43533696376192	22.814557472000423	26.363816350189914	29.17814696395991	25.483693075226256	24.45614472203976	22.980596907067493	23.18697255782891	23.825111107633564	23.334383601332753	23.078858492357746	23.777376854094946	23.54086203452638	23.695918667732034	26.34220060382422	31.302325581395348
