CO2_30_g8_r1_T1	31.0	32.0	34.0	44.0	52.0	52.0	53.5	63.5	108.5	188.0	242.5	282.0	343.5	514.0	749.0	1042.5	1416.0	1859.5	2687.5	3728.0	4552.5	5753.5	7097.5	8256.5	9556.5	11247.5	13694.5	15443.5	16985.0	19171.5	21303.0	24003.5	27985.5	32084.5	45917.5	57802.5	69403.5	82153.5	184869.0	378675.0	506296.5	547934.5	593874.0	609346.0	581133.0	579467.0	581486.5	589017.5	611343.5	626003.5	639696.5	653417.5	647943.0	635750.0	628956.5	622421.0	603077.5	586938.5	566792.0	546460.5	529748.5	494716.0	456260.0	426389.5	387000.0	360727.5	333615.5	306505.0	274448.0	218025.0	183692.0	163028.0	148944.5	136525.0	113120.0	86555.0	68789.5	62724.5	59193.5	44577.0	30894.5	23995.0	14966.0	6559.5	1892.5	1310.5	883.0	513.0	314.5	236.0	208.0	138.0	60.0	35.5	35.0	32.0	29.0	29.0	31.5	33.5	31.5
CO2_30_g8_r2_T1	28.0	28.0	29.5	40.5	49.0	48.5	50.0	54.5	82.0	129.5	155.5	190.5	237.5	358.0	565.0	842.0	1166.0	1528.0	2238.5	3088.5	3736.5	4705.0	5717.5	6576.5	7646.5	8923.0	10640.0	11877.5	13119.5	14901.5	16552.0	18773.5	22172.0	25476.5	36619.5	46381.5	56069.0	66789.0	151413.5	310051.5	413914.5	447893.5	485645.0	498706.0	476242.5	474579.0	475702.5	482272.0	501545.0	514155.5	525461.0	536799.5	532596.5	522769.0	517006.5	511728.0	496277.5	482128.5	464437.5	447658.5	434222.5	405394.0	372991.5	347010.0	313736.0	292282.0	270582.0	248921.5	222789.5	176701.0	149347.5	133226.5	121861.0	112027.0	93236.5	71313.5	56391.0	51281.0	47976.0	35833.0	24836.0	19309.0	12039.0	5340.0	1622.0	1094.0	740.0	457.5	275.0	192.5	161.5	107.5	50.5	32.0	31.5	28.5	26.0	25.5	26.5	27.0	25.5
CO2_30_g8_r3_T1	20.0	20.5	24.5	33.0	36.0	36.0	40.0	52.0	84.5	133.5	170.5	206.0	256.0	390.0	578.0	818.5	1116.0	1437.5	2031.0	2829.5	3518.5	4453.5	5447.5	6389.5	7511.0	8933.0	10942.5	12368.5	13639.0	15369.5	17110.0	19627.0	23397.0	26989.0	38951.5	49523.0	60009.5	71312.0	161274.0	331757.0	444218.5	480718.0	521685.5	536180.0	512633.5	512112.0	513955.0	520422.0	540496.5	553978.5	566718.5	579486.0	574924.5	564521.5	558539.0	551376.0	532493.0	517243.0	498572.5	480339.0	466217.0	435974.5	402399.5	376458.0	341420.5	317726.0	293362.5	269074.5	240805.0	191675.5	162191.5	144284.5	131966.0	120730.5	99663.5	75856.5	60133.5	54889.5	51845.0	39092.0	27119.5	21080.0	13160.5	5771.0	1676.5	1143.0	771.5	478.5	294.5	236.0	212.5	147.5	76.0	53.0	52.0	46.5	43.0	43.0	42.5	43.0	42.0
CO2_4_g0_r1_T1	34.0	34.0	34.5	37.5	40.5	44.5	46.0	46.5	69.0	108.0	129.0	146.5	177.5	262.5	390.5	572.0	794.0	1033.5	1517.0	2124.5	2632.0	3308.5	4034.5	4729.5	5585.0	6653.5	8085.5	9061.0	9914.5	11211.0	12452.0	14136.0	16748.5	19355.5	28385.0	36296.5	43853.5	52090.5	122718.5	254050.5	339518.5	367882.5	399462.0	412534.5	394800.5	395125.5	398786.0	404671.0	420521.0	430321.0	442197.0	454124.0	451346.5	447614.5	446585.5	441633.5	429545.0	418944.5	403255.0	388448.0	379297.0	358961.5	333974.5	314131.0	286746.0	267842.0	248871.0	229951.0	207481.0	168049.5	144986.0	130753.5	120237.0	110901.0	91446.0	68852.5	55442.0	51682.0	49088.0	37326.0	25870.0	19999.0	12311.5	5294.5	1584.5	1084.5	694.5	388.5	239.5	168.0	138.0	94.0	52.0	40.0	39.5	33.0	27.5	28.0	27.5	28.5	28.5
CO2_4_g0_r2_T1	20.0	20.5	21.5	30.0	38.0	39.5	41.5	53.5	100.0	166.5	206.5	240.0	282.5	399.0	573.5	829.0	1189.0	1577.0	2309.5	3269.0	4016.5	4934.5	5985.5	7040.0	8262.5	9633.0	11460.0	12743.0	13879.5	15464.0	16867.5	18946.5	22047.0	24994.0	35474.0	44602.0	53302.5	62797.5	144209.0	296472.0	395770.5	428501.0	464954.5	479004.0	457864.5	458150.5	461949.5	468727.0	486702.5	497692.5	510697.0	523745.5	520631.5	516153.0	514697.5	509865.0	496835.0	484578.0	466485.5	449600.5	438560.0	413997.0	384896.0	362518.0	331012.5	308996.5	286841.0	264736.0	238345.5	192740.5	166702.5	150321.0	138234.5	127745.5	105507.5	79366.5	63885.5	59853.0	56821.5	43220.0	30088.0	23371.5	14339.0	6023.0	1747.0	1173.5	735.0	399.5	243.0	174.0	148.0	96.5	49.5	41.5	42.0	37.5	33.0	33.0	33.0	32.5	31.5
CO2_4_g0_r3_T1	39.0	40.5	43.0	51.0	58.5	61.0	62.5	74.5	116.0	173.5	207.0	241.0	294.5	452.5	692.0	996.5	1364.0	1844.5	2743.0	3807.0	4684.0	5876.5	7046.0	7981.0	9093.0	10464.0	12436.0	13870.0	15083.0	16647.0	18190.0	20570.5	24220.0	27752.0	40970.5	52647.5	64055.0	76506.0	183912.5	384846.0	516110.5	559520.0	607370.5	626338.0	598751.5	599531.0	605405.5	614838.0	639240.5	653994.0	670682.5	687429.5	683459.5	677296.5	674993.5	668456.0	651580.5	635628.0	612354.5	590980.5	577210.5	546196.5	508565.0	478395.0	435453.0	405775.5	376276.5	346847.0	312372.0	252755.0	218641.0	197125.0	181348.5	167425.5	138031.0	103933.5	83636.0	78179.5	74089.0	56036.0	38684.5	29874.0	18267.0	7748.0	2306.0	1573.0	1001.5	551.0	333.5	235.0	202.5	136.5	70.0	52.5	52.0	49.5	47.0	47.0	47.5	47.0	45.5
CO2_4_g0_r4_T1	34.0	34.5	39.5	46.0	49.0	49.0	49.5	60.5	101.5	160.0	193.0	215.0	257.0	393.5	594.0	817.0	1107.5	1498.0	2187.5	2994.0	3662.5	4684.0	5778.0	6684.5	7634.0	8807.5	10583.5	11825.0	12879.5	14419.5	15926.0	18008.5	21036.5	23834.5	33928.0	42817.5	51093.0	60132.0	137552.0	280779.0	373266.5	403820.0	438113.0	452272.5	432709.0	433053.0	437140.5	444072.0	461935.5	472636.0	485567.5	498553.5	495689.0	492004.0	491088.0	486531.5	474310.5	462997.5	445649.0	429101.0	418716.0	395583.5	367871.5	346314.5	316632.0	296184.0	275247.0	254381.5	228992.5	184909.0	159690.5	144165.5	132671.0	122598.0	101368.0	76812.5	62182.5	57976.0	54816.5	41431.0	28635.0	21997.0	13289.0	5607.5	1665.5	1120.5	732.0	419.0	245.5	172.5	148.5	98.0	47.0	33.0	33.0	28.0	23.5	24.5	25.5	26.0	24.5
CO2_4_g10_r1_T1	47.0	47.0	51.0	64.5	71.5	73.0	79.5	87.0	134.0	229.0	292.5	341.5	410.0	606.5	885.5	1247.0	1678.0	2133.5	2982.0	3997.5	4889.5	6277.0	7681.0	8963.5	10516.0	12389.5	15025.5	16951.0	18818.5	21368.5	23693.0	26927.0	31671.0	36154.0	51957.0	65719.5	78655.0	92927.0	210384.5	427830.5	566580.0	611548.0	662912.5	681221.0	647397.0	638727.5	637824.0	645764.5	667374.0	680674.5	693955.5	707300.0	701996.0	687268.0	677779.5	667920.5	644869.5	624902.5	597135.0	571886.5	556295.5	521049.0	478050.5	444435.5	400220.0	370465.5	342386.0	314288.0	281631.0	223638.5	189286.5	168956.0	153920.0	140774.0	117236.0	90040.5	72622.0	67683.0	63947.5	47633.5	32220.0	25076.0	15491.5	6779.5	2207.0	1483.5	962.5	547.5	328.5	241.0	206.5	142.5	75.5	54.0	52.5	49.5	47.5	46.5	47.0	51.0	49.0
CO2_4_g10_r2_T1	39.0	39.0	40.0	54.5	68.0	67.0	72.0	83.0	120.5	190.0	230.5	266.0	328.5	511.0	768.0	1061.0	1407.0	1809.0	2630.5	3640.5	4430.0	5588.0	6888.5	8132.0	9580.0	11300.5	13749.5	15577.5	17269.0	19654.5	21942.5	24995.5	29357.0	33575.0	48074.0	60690.5	73071.5	86660.0	194922.0	396096.5	525591.0	568111.0	615860.0	632631.0	601737.0	594138.5	593253.5	600610.0	620596.0	632935.0	645733.5	658601.0	653661.0	641537.5	634248.0	624599.0	602143.0	583048.5	556635.0	532481.0	518620.5	486345.5	446487.0	415916.5	375365.0	347839.5	321888.0	295930.5	264882.0	209882.0	177584.0	158479.0	144431.0	132313.0	109801.0	83875.5	67526.5	62869.0	59462.5	44775.5	30858.5	24018.5	14847.0	6496.0	2065.0	1400.5	923.5	548.5	329.5	235.0	201.5	142.0	78.0	53.5	53.0	48.0	43.0	42.0	41.5	44.0	43.5
CO2_4_g10_r3_T1	29.0	30.5	32.5	45.0	57.5	55.5	55.0	67.0	111.5	183.0	222.5	249.5	300.5	460.0	694.0	999.5	1380.0	1790.5	2535.0	3453.5	4235.0	5399.5	6621.5	7707.0	8985.5	10563.5	12863.0	14557.0	16029.5	18105.0	20239.0	23134.0	27396.5	31609.0	46396.5	59286.0	71711.5	85539.0	197143.5	404424.5	538119.0	582029.0	631609.0	650293.0	620348.5	613917.0	613442.5	622274.0	644526.5	657713.5	671691.0	685717.0	680520.5	666467.5	657497.0	648105.5	625412.5	605566.0	578947.5	554889.5	540062.0	506562.0	465925.5	433984.5	391616.0	363081.0	335276.0	307455.0	275566.5	218518.0	184714.0	164979.5	150514.5	138052.0	114665.5	87661.5	70624.5	65786.5	62093.0	46495.5	31863.5	24686.5	15200.5	6618.0	2084.0	1438.0	949.5	537.5	316.0	231.5	190.0	131.0	78.5	59.0	58.5	53.0	48.0	48.0	49.5	51.5	49.5
