task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2	b6/1bbe64	49167	NFCORE_CRISPRISCREEN:CRISPRISCREEN:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_CRISPRi_CO2_Elena_including_Miao_Jahn.csv)	CACHED	0	2024-01-22 23:16:23.777	2.9s	0ms	101.1%	10.8 MB	32.8 MB	2 MB	5.4 KB
3	d1/0d9db7	49434	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_BUILD (Synechocystis_v2_trimmed.fasta)	CACHED	0	2024-01-22 23:16:26.713	3.2s	1s	210.7%	117.3 MB	719.1 MB	8.6 MB	13.1 MB
1	be/575d1d	49816	NFCORE_CRISPRISCREEN:CRISPRISCREEN:PREPARE_LIBRARY (Synechocystis_v2_trimmed.fasta)	CACHED	0	2024-01-22 23:16:29.950	10.5s	5s	112.3%	68.7 MB	1.1 GB	6.4 MB	1 MB
6	75/2b2a18	50326	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g0_r3_T1)	CACHED	0	2024-01-22 23:16:40.458	44.3s	42s	368.9%	726.9 MB	1.1 GB	3.5 GB	3.4 GB
7	43/74f8ce	68869	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g0_r4_T1)	CACHED	0	2024-01-22 23:20:43.091	31.4s	29s	354.6%	723.4 MB	1.1 GB	2.6 GB	2.6 GB
5	27/944d3a	63391	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g0_r2_T1)	CACHED	0	2024-01-22 23:19:37.339	37.2s	30s	355.6%	722.3 MB	1.1 GB	2.8 GB	2.7 GB
9	ed/4e7303	56916	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g0_r2_T1)	CACHED	0	2024-01-22 23:18:10.549	37.8s	35s	353.8%	731.7 MB	1.1 GB	3.2 GB	3.2 GB
11	ce/ccbaf2	71722	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g4_r1_T1)	CACHED	0	2024-01-22 23:21:14.522	37.8s	35s	352.4%	735.7 MB	1.1 GB	3.3 GB	3.2 GB
8	6c/264db4	53632	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g0_r1_T1)	CACHED	0	2024-01-22 23:17:24.742	45.8s	42s	354.1%	734.6 MB	1.1 GB	3.8 GB	3.7 GB
10	69/6f45a5	59891	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g0_r3_T1)	CACHED	0	2024-01-22 23:18:48.363	49s	46s	288.7%	737.5 MB	1.1 GB	3.5 GB	3.4 GB
4	41/5de294	66236	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g0_r1_T1)	CACHED	0	2024-01-22 23:20:14.572	28.5s	26s	351.0%	612.5 MB	1005.5 MB	2.4 GB	2.3 GB
14	84/aff44e	383484	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r1_T1)	CACHED	0	2024-01-23 00:08:37.280	18.9s	17s	574.2%	436.7 MB	1.3 GB	1.1 GB	1.1 GB
18	73/0763ed	74763	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g4_r3_T1)	CACHED	0	2024-01-22 23:21:52.306	45s	42s	356.8%	737.7 MB	1.1 GB	3.9 GB	3.8 GB
16	5a/b23f50	371702	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r1_T1)	CACHED	0	2024-01-23 00:06:53.117	29.4s	29s	590.9%	603.1 MB	1.4 GB	1.8 GB	1.8 GB
15	ce/0ed9db	377604	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r3_T1)	CACHED	0	2024-01-23 00:07:48.362	27.3s	26s	589.4%	576.4 MB	1.4 GB	1.6 GB	1.6 GB
23	ee/fcf1a5	99569	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g4_r2_T1)	CACHED	0	2024-01-22 23:27:35.720	32.9s	31s	357.0%	723.3 MB	1.1 GB	3 GB	2.9 GB
12	3c/b5d618	78036	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g4_r2_T1)	CACHED	0	2024-01-22 23:22:37.317	49.2s	46s	366.3%	737.3 MB	1.1 GB	4.4 GB	4.3 GB
20	e3/f2860c	388888	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r1_T1)	CACHED	0	2024-01-23 00:09:17.210	25.6s	24s	587.0%	518.1 MB	1.3 GB	1.5 GB	1.5 GB
27	c3/c57cce	87386	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g8_r1_T1)	CACHED	0	2024-01-22 23:24:59.387	39.6s	37s	357.3%	735.5 MB	1.1 GB	3.6 GB	3.6 GB
17	cd/0abe7e	374788	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r2_T1)	CACHED	0	2024-01-23 00:07:22.510	25.8s	25s	584.1%	514.6 MB	1.3 GB	1.5 GB	1.5 GB
25	ec/dfbaea	93439	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g4_r3_T1)	CACHED	0	2024-01-22 23:26:18.311	40.9s	38s	361.1%	730.4 MB	1.2 GB	3.7 GB	3.7 GB
33	96/67b6ae	113937	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g8_r3_T1)	CACHED	0	2024-01-22 23:30:28.336	41.6s	39s	358.3%	735.5 MB	1.1 GB	3.8 GB	3.7 GB
34	f7/b4ed9c	102387	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g8_r4_T1)	CACHED	0	2024-01-22 23:28:08.579	35.9s	33s	356.7%	741.4 MB	1.1 GB	3.3 GB	3.2 GB
26	e3/1f3b9d	368647	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r3_T1)	CACHED	0	2024-01-23 00:06:25.888	27.2s	26s	589.9%	569.4 MB	1.4 GB	1.6 GB	1.6 GB
13	cb/50c50a	386064	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r4_T1)	CACHED	0	2024-01-23 00:08:56.174	21s	21s	576.5%	421.8 MB	1.3 GB	1.2 GB	1.2 GB
19	68/b0ce8d	81520	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g4_r4_T1)	CACHED	0	2024-01-22 23:23:26.503	45.3s	43s	311.2%	736.1 MB	1.1 GB	3.4 GB	3.3 GB
24	52/e7b01a	565649	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r1_T1)	CACHED	0	2024-01-23 00:46:26.308	26.6s	25s	377.0%	583.2 MB	1.6 GB	458.7 MB	430.2 MB
31	09/b4b6c9	416214	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r2_T1)	CACHED	0	2024-01-23 00:13:32.264	23.5s	22s	572.0%	505.6 MB	1.2 GB	1.4 GB	1.3 GB
21	f4/68ab53	380663	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r2_T1)	CACHED	0	2024-01-23 00:08:15.633	21.6s	21s	579.7%	439.9 MB	1.2 GB	1.3 GB	1.2 GB
38	42/f5921c	562047	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r3_T1)	CACHED	0	2024-01-23 00:44:41.191	20.6s	18s	149.6%	2.8 MB	11 MB	82.6 MB	2.3 MB
28	aa/26a76f	90416	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g8_r2_T1)	CACHED	0	2024-01-22 23:25:39.007	39.3s	36s	357.4%	740.3 MB	1.1 GB	3.6 GB	3.5 GB
40	80/dc7ae0	394763	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r2_T1)	CACHED	0	2024-01-23 00:10:12.993	34s	33s	591.7%	592.7 MB	1.3 GB	2.1 GB	2.1 GB
37	94/3f9301	554995	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r1_T1)	CACHED	0	2024-01-23 00:42:15.493	21.5s	18s	137.9%	2.8 MB	11 MB	90.1 MB	2.3 MB
44	9d/952da4	552416	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r3_T1)	CACHED	0	2024-01-23 00:41:19.645	35.1s	34s	423.6%	872.7 MB	1.5 GB	689.8 MB	651.2 MB
29	36/d93009	555533	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r1_T1)	CACHED	0	2024-01-23 00:42:36.983	37.7s	36s	421.8%	943.5 MB	1.5 GB	749.5 MB	706.5 MB
30	07/9074fc	560011	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r3_T1)	CACHED	0	2024-01-23 00:44:06.652	34.5s	33s	421.9%	858.2 MB	1.6 GB	678.6 MB	640.2 MB
42	2d/d57faf	403765	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r1_T1)	CACHED	0	2024-01-23 00:11:34.920	28.4s	28s	587.2%	572.8 MB	1.4 GB	1.7 GB	1.7 GB
22	54/9208cc	84615	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g4_r1_T1)	CACHED	0	2024-01-22 23:24:11.833	47.5s	29s	351.4%	719.6 MB	1.1 GB	2.7 GB	2.6 GB
43	5c/a96a59	558103	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g0_r2_T1)	CACHED	0	2024-01-23 00:43:34.182	32.5s	31s	424.4%	811.5 MB	1.6 GB	643 MB	606.4 MB
39	b6/c5278e	569759	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r1_T1)	CACHED	0	2024-01-23 00:47:35.773	19.5s	17s	146.0%	2.8 MB	11 MB	79.5 MB	2.3 MB
49	8f/67a785	567421	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r4_T1)	CACHED	0	2024-01-23 00:46:52.966	16.5s	14s	157.5%	2.8 MB	11 MB	66.8 MB	2.3 MB
41	f6/780490	570295	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r1_T1)	CACHED	0	2024-01-23 00:47:55.322	32.8s	31s	424.2%	814.9 MB	1.6 GB	644.6 MB	607.5 MB
48	00/9730f2	554449	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r3_T1)	CACHED	0	2024-01-23 00:41:54.796	20.7s	18s	145.5%	2.8 MB	11 MB	83.5 MB	2.3 MB
36	2f/5d535d	565135	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r1_T1)	CACHED	0	2024-01-23 00:46:09.760	16.5s	14s	146.3%	2.8 MB	11 MB	62 MB	2.3 MB
45	ce/315521	567930	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r4_T1)	CACHED	0	2024-01-23 00:47:09.495	26.3s	25s	422.0%	642.2 MB	1.5 GB	507.9 MB	476.8 MB
50	eb/3da4ef	593358	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r2_T1)	CACHED	0	2024-01-23 00:56:42.541	18.4s	16s	136.9%	2.8 MB	11 MB	72.8 MB	2.3 MB
47	4b/ce0f04	557568	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g0_r2_T1)	CACHED	0	2024-01-23 00:43:14.733	19.4s	16s	148.0%	2.8 MB	11 MB	79.6 MB	2.3 MB
32	a6/021981	391710	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r3_T1)	CACHED	0	2024-01-23 00:09:42.791	30.2s	29s	591.7%	568.4 MB	1.3 GB	1.8 GB	1.8 GB
52	d4/98d11a	593894	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r2_T1)	CACHED	0	2024-01-23 00:57:00.936	29.3s	27s	425.1%	726.5 MB	1.5 GB	573.8 MB	539.9 MB
62	36/a51a45	430546	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r3_T1)	CACHED	0	2024-01-23 00:15:32.374	29.6s	28s	590.0%	571.9 MB	1.4 GB	1.8 GB	1.8 GB
63	05/bd8d11	575014	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r2_T1)	CACHED	0	2024-01-23 00:49:29.979	24.6s	22s	136.2%	2.8 MB	11 MB	100.2 MB	2.3 MB
56	2f/3f4624	724132	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g0_r4_T1)	CACHED	0	2024-01-23 02:04:17.166	2.9s	2s	174.1%	2.8 MB	11 MB	28.4 MB	777 KB
65	aa/164ee5	572253	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r3_T1)	CACHED	0	2024-01-23 00:48:28.171	22.6s	20s	134.9%	2.8 MB	11 MB	91.7 MB	2.3 MB
66	24/beccb0	605661	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r3_T1)	CACHED	0	2024-01-23 01:00:48.991	22.6s	20s	144.2%	2.8 MB	11 MB	89.5 MB	2.3 MB
55	9f/6f07be	723910	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g0_r1_T1)	CACHED	0	2024-01-23 02:04:14.239	2.9s	2s	161.7%	2.8 MB	11 MB	26.1 MB	775.7 KB
72	bd/3c62b3	406814	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r2_T1)	CACHED	0	2024-01-23 00:12:03.349	28.1s	27s	589.4%	572.1 MB	1.3 GB	1.7 GB	1.7 GB
67	2f/f083e1	583297	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r1_T1)	CACHED	0	2024-01-23 00:52:43.305	57s	55s	265.9%	903.9 MB	1.6 GB	711.6 MB	672 MB
81	c4/d713f5	722783	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g0_r3_T1)	CACHED	0	2024-01-23 02:03:59.542	3s	1s	229.4%	2.8 MB	11 MB	37.5 MB	781.3 KB
82	36/b1be45	726373	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g4_r2_T1)	CACHED	0	2024-01-23 02:04:46.635	2.9s	1s	194.8%	2.8 MB	11 MB	31.6 MB	778.2 KB
70	36/a9364e	409875	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r3_T1)	CACHED	0	2024-01-23 00:12:31.449	29s	28s	590.6%	574.8 MB	1.3 GB	1.8 GB	1.7 GB
53	bf/eff0d7	563231	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g0_r2_T1)	CACHED	0	2024-01-23 00:45:40.724	29s	28s	399.1%	676.8 MB	1.5 GB	534.6 MB	502.2 MB
69	98/534e7a	606202	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r3_T1)	CACHED	0	2024-01-23 01:01:11.607	38.3s	37s	422.3%	950.3 MB	1.6 GB	751.5 MB	709.3 MB
79	6e/e0f218	723012	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g0_r1_T1)	CACHED	0	2024-01-23 02:04:02.517	3s	2s	243.6%	2.8 MB	11 MB	39.7 MB	781.8 KB
58	2b/dd1e9f	108097	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g8_r3_T1)	CACHED	0	2024-01-22 23:29:17.919	32.8s	30s	349.5%	729.2 MB	1.1 GB	2.9 GB	2.9 GB
64	55/d5ec79	582760	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r1_T1)	CACHED	0	2024-01-23 00:52:21.742	21.6s	19s	135.0%	2.8 MB	11 MB	85.2 MB	2.3 MB
61	27/04c8f6	419033	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r4_T1)	CACHED	0	2024-01-23 00:13:55.747	25.4s	24s	582.5%	507.4 MB	1.2 GB	1.5 GB	1.5 GB
68	56/e0e27a	572791	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r3_T1)	CACHED	0	2024-01-23 00:48:50.770	39.2s	38s	423.1%	976.6 MB	1.6 GB	772.8 MB	729.6 MB
54	65/d7f530	575587	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g4_r2_T1)	CACHED	0	2024-01-23 00:49:54.541	49.6s	48s	429.9%	1018.2 MB	1.8 GB	940 MB	893.4 MB
59	21/6a4f55	120203	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g10_r1_T1)	CACHED	0	2024-01-22 23:31:47.226	45s	42s	307.6%	735.9 MB	1.1 GB	3.5 GB	3.5 GB
46	63/2276fa	398051	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r4_T1)	CACHED	0	2024-01-23 00:10:47.037	26.9s	26s	587.0%	573.4 MB	1.4 GB	1.6 GB	1.6 GB
35	df/1d5cd5	96544	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g8_r1_T1)	CACHED	0	2024-01-22 23:26:59.205	36.5s	34s	355.3%	731.8 MB	1.1 GB	3.3 GB	3.2 GB
80	84/12500f	723464	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g0_r3_T1)	CACHED	0	2024-01-23 02:04:08.406	2.9s	2s	226.5%	2.8 MB	11 MB	36.9 MB	780.8 KB
74	79/e0455f	123435	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g10_r4_T1)	CACHED	0	2024-01-22 23:32:32.224	48.3s	32s	352.6%	732.9 MB	1.1 GB	3.2 GB	3.1 GB
60	03/f0ceba	117172	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g10_r2_T1)	CACHED	0	2024-01-22 23:31:09.948	37.3s	34s	351.1%	738.5 MB	1.2 GB	3.3 GB	3.2 GB
51	70/751edb	562582	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g0_r2_T1)	CACHED	0	2024-01-23 00:45:01.830	38.9s	36s	61.3%	2.8 MB	11 MB	69.4 MB	2.3 MB
73	b5/ddfa24	110910	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_4_g10_r3_T1)	CACHED	0	2024-01-22 23:29:50.717	37.6s	35s	353.1%	731.3 MB	1.2 GB	3.4 GB	3.3 GB
71	ce/cafed7	401103	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r1_T1)	CACHED	0	2024-01-23 00:11:13.910	21s	20s	577.1%	433.9 MB	1.2 GB	1.2 GB	1.2 GB
83	6f/4beb7c	586081	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r2_T1)	CACHED	0	2024-01-23 00:54:01.898	48.9s	47s	306.2%	893.6 MB	1.5 GB	704.6 MB	665 MB
77	98/f89eb7	724359	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g4_r1_T1)	CACHED	0	2024-01-23 02:04:20.119	2.9s	1s	216.8%	2.8 MB	11 MB	35.1 MB	779.7 KB
84	bf/0c4380	724580	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g4_r3_T1)	CACHED	0	2024-01-23 02:04:23.061	2.9s	1s	251.4%	2.8 MB	11 MB	41.2 MB	781.8 KB
86	eb/962bef	725478	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g8_r1_T1)	CACHED	0	2024-01-23 02:04:34.842	2.9s	1s	236.8%	2.8 MB	11 MB	38.3 MB	780 KB
85	f0/89a957	585550	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r2_T1)	CACHED	0	2024-01-23 00:53:40.305	21.6s	19s	141.4%	2.8 MB	11 MB	84.7 MB	2.3 MB
75	ac/6c7a62	126290	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g10_r1_T1)	CACHED	0	2024-01-22 23:33:20.516	43.5s	41s	357.6%	732.8 MB	1.2 GB	4 GB	3.9 GB
88	5e/50c00a	595805	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g8_r4_T1)	CACHED	0	2024-01-23 00:57:30.290	19.6s	17s	148.3%	2.8 MB	11 MB	78.2 MB	2.3 MB
76	21/381ce5	142210	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g10_r2_T1)	CACHED	0	2024-01-22 23:35:53.680	48.8s	36s	350.9%	727.4 MB	1.1 GB	3.5 GB	3.4 GB
78	f9/f10d91	723238	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_30_g0_r2_T1)	CACHED	0	2024-01-23 02:04:05.485	2.9s	2s	220.2%	2.8 MB	11 MB	35.7 MB	780.1 KB
57	c3/960d9d	105280	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g8_r2_T1)	CACHED	0	2024-01-22 23:28:44.447	33.5s	31s	324.7%	723.6 MB	1.1 GB	2.8 GB	2.7 GB
89	d4/b92f44	596347	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_4_g8_r4_T1)	CACHED	0	2024-01-23 00:57:49.920	32.4s	30s	426.5%	805.4 MB	1.6 GB	635.3 MB	599 MB
94	b8/f92f0e	588286	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r3_T1)	CACHED	0	2024-01-23 00:54:50.806	21.5s	19s	145.4%	2.8 MB	11 MB	87.6 MB	2.3 MB
92	4d/11307b	424670	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r3_T1)	CACHED	0	2024-01-23 00:14:42.733	22.9s	22s	580.4%	518.2 MB	1.3 GB	1.4 GB	1.3 GB
95	16/3c9438	727478	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g8_r3_T1)	CACHED	0	2024-01-23 02:05:01.344	3s	2s	243.9%	2.8 MB	11 MB	40 MB	780.5 KB
91	98/e80d00	439467	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r4_T1)	CACHED	0	2024-01-23 00:16:55.063	24.9s	24s	584.3%	512.2 MB	1.3 GB	1.5 GB	1.5 GB
87	37/ee46cc	724805	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g4_r2_T1)	CACHED	0	2024-01-23 02:04:26.009	3s	1s	279.0%	2.8 MB	11 MB	46.3 MB	783.1 KB
90	81/9d671e	129526	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g10_r3_T1)	CACHED	0	2024-01-22 23:34:04.027	41.4s	38s	355.1%	744.4 MB	1.1 GB	3.8 GB	3.7 GB
96	9f/e94b8c	723686	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g0_r2_T1)	CACHED	0	2024-01-23 02:04:11.324	2.9s	2s	182.6%	2.8 MB	11 MB	29.7 MB	777.6 KB
102	16/169458	725701	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_g8_r2_T1)	CACHED	0	2024-01-23 02:04:37.773	2.9s	1s	232.0%	2.8 MB	11 MB	37.8 MB	779.8 KB
100	51/8ae935	452167	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r2_T1)	CACHED	0	2024-01-23 00:19:08.891	26.8s	26s	584.0%	526.2 MB	1.3 GB	1.6 GB	1.6 GB
98	6a/58c4b7	442290	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r1_T1)	CACHED	0	2024-01-23 00:17:19.994	30.2s	29s	592.6%	579.2 MB	1.4 GB	1.9 GB	1.8 GB
104	3f/76fa37	580429	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g4_r1_T1)	CACHED	0	2024-01-23 00:51:38.593	16.5s	13s	150.5%	2.8 MB	11 MB	67.5 MB	2.3 MB
103	26/c3c912	427493	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r3_T1)	CACHED	0	2024-01-23 00:15:05.670	26.7s	26s	584.0%	504 MB	1.2 GB	1.6 GB	1.6 GB
99	1d/d2b82a	145241	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g0_r2_T1)	CACHED	0	2024-01-22 23:36:42.453	1m 20s	1m 17s	370.7%	1.1 GB	1.4 GB	6.7 GB	6.6 GB
93	7b/2660d8	173242	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g0_r1_T1)	CACHED	0	2024-01-22 23:40:01.793	1m 20s	1m 18s	364.2%	1 GB	1.5 GB	6.6 GB	6.5 GB
101	18/024aa6	155111	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_amb_g0_r3_T1)	CACHED	0	2024-01-22 23:38:02.083	1m 7s	1m 4s	367.4%	785 MB	1.2 GB	5.6 GB	5.6 GB
106	2b/7b294d	580935	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_30_g4_r1_T1)	CACHED	0	2024-01-23 00:51:55.117	26.6s	25s	420.7%	653.6 MB	1.5 GB	516.3 MB	484.9 MB
108	da/13abd8	412928	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r1_T1)	CACHED	0	2024-01-23 00:13:00.451	31.8s	31s	461.0%	557.3 MB	1.3 GB	1.5 GB	1.5 GB
107	b2/2a12ab	579889	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_4_g4_r4_T1)	CACHED	0	2024-01-23 00:51:17.916	20.7s	18s	144.6%	2.8 MB	11 MB	81.6 MB	2.3 MB
109	2c/a4f456	625372	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_30_g10_r2_T1)	CACHED	0	2024-01-23 01:09:03.234	20.5s	18s	143.7%	2.8 MB	11 MB	82.4 MB	2.3 MB
