sgRNA_target	num_sgRNAs	p_fitness_condition	p_fitness_condition_2	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score	p_fitness_condition_adj
nc_slr0320-as4	3	0.009420319510740701	0.1	CO2_4percent	0.04781330356301116	0.1452936219335557	0.7375751611732534	0.006320618327395722	0.08716901708161645
nc_slr0320-as	3	0.009420319510740701	0.1	CO2_30percent	-1.1719119326522178	0.43359716998676184	0.08169384387075593	1.274818303434425	0.08716901708161645
nc_slr0320-as	3	0.009420319510740701	0.1	CO2_4percent	0.15936454291995286	0.19640090331470386	1	-0	0.08716901708161645
nc_slr0320	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.5874147043453272	0.16326306918145134	0.1653205306953264	0.45916633711192756	0.18369856512907407
nc_slr0320	2	0.03670119249562781	0.3333333333333333	CO2_4percent	-1.3036278147980622	0.25463086955491276	0.19934428107589489	0.9130559926736176	0.18369856512907407
nc_slr0322-as	1	0.13361440253771614	1	CO2_30percent	-0.10497508173594439	NA	0.49333821959901863	0.032212153672946546	0.34813398257891537
nc_slr0322-as	1	0.13361440253771614	1	CO2_4percent	-0.04559475491988033	NA	0.6756228534615185	0.0077645892695586746	0.34813398257891537
nc_slr0326-as	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.26232789973352016	0.0815823491791681	0.48928840640055	0.08143578113566062	0.18369856512907407
nc_slr0326-as	2	0.03670119249562781	0.3333333333333333	CO2_4percent	-1.634460897067993	1.517855456248507	0.5764319061134006	0.3910480198071058	0.18369856512907407
nc_slr0327-as	3	0.41449154861760745	0.7	CO2_30percent	0.08426120619717381	0.06750642389988246	0.8308242601077898	0.006782254468465728	0.6703678756173281
nc_slr0327-as	3	0.41449154861760745	0.7	CO2_4percent	0.2560741405125668	0.33788327219411535	0.873632922859333	0.015024127931775672	0.6703678756173281
nc_slr0327	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.8703339832266515	0.32057539785441114	0.11213672838426873	0.82703671153559	0.18369856512907407
nc_slr0327	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.014538028987240461	0.09611395795836014	0.746352504788104	0.001847143888553909	0.18369856512907407
nc_slr0331-as2	4	0.7370162633798947	0.8857142857142857	CO2_30percent	-0.06497224718927422	0.5576193560151754	0.9458951075850284	0.0015695359274491424	0.8683388670782164
nc_slr0331-as2	4	0.7370162633798947	0.8857142857142857	CO2_4percent	0.045301882707989675	0.23603231336762734	0.9143550542857183	0.0017615696035252284	0.8683388670782164
nc_slr0331-as	4	0.13697621398328264	0.34285714285714286	CO2_30percent	-0.40336169824817403	0.3470061506880923	0.34672092298393176	0.18555442822564588	0.34813398257891537
nc_slr0331-as	4	0.13697621398328264	0.34285714285714286	CO2_4percent	0.0865723697028318	0.19571049434633617	0.6785485253288749	0.014580439638608812	0.34813398257891537
nc_slr0331	2	1	1	CO2_30percent	-0.8665753033278345	0.6317688427716548	0.28397608833732335	0.47377251369944534	1
nc_slr0331	2	1	1	CO2_4percent	-0.5726553399123834	0.332714592094762	0.29057650874644886	0.3073667399876941	1
nc_slr0338-as	4	0.7370162633798947	0.8857142857142857	CO2_30percent	-4.15151508296145	2.3674350857965294	0.03268795285868992	6.167541775539342	0.8683388670782164
nc_slr0338-as	4	0.7370162633798947	0.8857142857142857	CO2_4percent	-4.90596325963024	3.2504432547710156	0.7211652573233834	0.6964760745172988	0.8683388670782164
nc_slr0345-as	2	1	1	CO2_30percent	0.17850247058029392	0.24650989378713367	1	-0	1
nc_slr0345-as	2	1	1	CO2_4percent	0.12218402775069677	0.12993089722269419	0.9720968262217057	0.0015016997123481499	1
nc_slr0346-as	5	0.51459819165810194	0.6904761904761905	CO2_30percent	-0.1856409612790021	0.5831980796978333	0.8927347877322642	0.00914793017030913	0.7032732765690293
nc_slr0346-as	5	0.51459819165810194	0.6904761904761905	CO2_4percent	0.19719523431635877	1.0655037620659917	0.8510688283109384	0.013810630527055364	0.7032732765690293
nc_slr0354-as	1	0.13361440253771614	1	CO2_30percent	1.2599521859196823	NA	0.27496316702089124	0.7064872925207205	0.34813398257891537
nc_slr0354-as	1	0.13361440253771614	1	CO2_4percent	-0.2316350213934705	NA	0.5820338954230255	0.05444621087820547	0.34813398257891537
nc_slr0358-as	3	0.009420319510740701	0.1	CO2_30percent	0.07255369971487599	0.019130391746677668	0.8624632381404762	0.004662257744162737	0.08716901708161645
nc_slr0358-as	3	0.009420319510740701	0.1	CO2_4percent	0.12306136012566574	0.04254140329236641	0.9525074466803449	0.0026004859401138492	0.08716901708161645
nc_slr0359-as2	3	0.8238861054648129	1	CO2_30percent	0.10402047163782704	0.4463539302833297	0.8978744444973047	0.004866534235139785	0.9371170758365387
nc_slr0359-as2	3	0.8238861054648129	1	CO2_4percent	0.3040886303175849	0.3366669021246582	0.9178852599150962	0.011315625786823871	0.9371170758365387
nc_slr0359-as3	2	0.32960960546565654	0.6666666666666667	CO2_30percent	0.28056596454005944	0.1754051788553124	0.7708972345456213	0.03170493941897181	0.5852118689503559
nc_slr0359-as3	2	0.32960960546565654	0.6666666666666666	CO2_4percent	0.10062546094791339	0.03882961458841184	0.9349326218034614	0.002940244421744739	0.5852118689503559
nc_slr0359-as	3	0.009420319510740701	0.1	CO2_30percent	-0.6642258135543991	0.47628865961266703	0.2871038646357691	0.3599844605876764	0.08716901708161645
nc_slr0359-as	3	0.009420319510740701	0.1	CO2_4percent	0.08081258065226493	0.07114377329486145	0.8914439249771854	0.004033030250811419	0.08716901708161645
nc_slr0359	3	0.8238861054648129	1	CO2_30percent	0.9168272810078825	0.9699291371893466	0.594324564040631	0.20718125461307704	0.9371170758365387
nc_slr0359	3	0.8238861054648129	1	CO2_4percent	0.5207707729182807	0.2904996112626777	0.11481259301785712	0.4895299813551288	0.9371170758365387
nc_slr0366-as	3	0.15869314176404378	0.4	CO2_30percent	0.17796348317972102	0.2745754991349373	0.8978744444973047	0.008325912869480692	0.38524895450859564
nc_slr0366-as	3	0.15869314176404378	0.4	CO2_4percent	0.4715871404917825	0.4000598357892746	0.7739566832797656	0.05247979453848049	0.38524895450859564
nc_slr0366	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.5441174789806598	0.10589871073461937	0.19918644881115583	0.38128499709869657	0.18369856512907407
nc_slr0366	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.25944742695516154	0.120638960953138	0.7994991339779918	0.025213620455472676	0.18369856512907407
nc_slr0369-as2	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.33915313676465814	0.27874569577173275	0.6326011029152486	0.0674474030446363	0.5852118689503559
nc_slr0369-as2	5	0.35439798416825935	0.5476190476190477	CO2_4percent	0.17369203291089158	0.12125484753039449	0.8914439249771854	0.008668269437760188	0.5852118689503559
nc_slr0369-as	3	0.41449154861760745	0.7	CO2_30percent	0.3285287802078096	0.19947444351091748	0.594324564040631	0.07423972461326948	0.6703678756173281
nc_slr0369-as	3	0.41449154861760745	0.7	CO2_4percent	0.19140147304923225	0.0532040454678478	0.873632922859333	0.011229717345398479	0.6703678756173281
nc_slr0370-as	2	0.32960960546565654	0.6666666666666667	CO2_30percent	0.1639619845742408	0.2790672794507411	0.9647691158263495	0.0025539714965841093	0.5852118689503559
nc_slr0370-as	2	0.32960960546565654	0.6666666666666666	CO2_4percent	0.078214882609378	0.23806981198753419	0.8308475819064807	0.006294627361679781	0.5852118689503559
nc_slr0378-as	3	0.009420319510740701	0.1	CO2_30percent	-0.3568117306003017	0.4182324666954794	0.2871038646357691	0.1933780286016923	0.08716901708161645
nc_slr0378-as	3	0.009420319510740701	0.1	CO2_4percent	0.19814130510407102	0.1595613355586509	0.6785485253288749	0.033370778100470316	0.08716901708161645
nc_slr0379	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-2.0282635461880334	1.216671110758397	0.14692368791880397	1.6893572967908768	0.8422789991975005
nc_slr0379	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-1.8769380691020907	1.3464487592503767	0.38697266406161857	0.7738985653558978	0.8422789991975005
nc_slr0380-as	2	0.32960960546565654	0.6666666666666666	CO2_30percent	-0.3390719531629934	0.2618345691124455	0.3219508045569536	0.16689477060645996	0.5852118689503559
nc_slr0380-as	2	0.32960960546565654	0.6666666666666667	CO2_4percent	0.09529339510135033	0.4542961774484625	0.9349326218034614	0.002784443129367576	0.5852118689503559
nc_slr0394-as	4	0.13697621398328264	0.34285714285714286	CO2_30percent	-0.18312884088365333	0.3055181127150072	0.5884023737480603	0.04217925720526583	0.34813398257891537
nc_slr0394-as	4	0.13697621398328264	0.34285714285714286	CO2_4percent	0.16228975572344964	0.06718967397062318	0.9349326218034614	0.004742055782673003	0.34813398257891537
nc_slr0398-as	2	1	1	CO2_30percent	-0.45980858015961534	0.33874802519434105	0.3811252389316491	0.19262866161456876	1
nc_slr0398-as	2	1	1	CO2_4percent	-0.6324948104230935	0.5376851348438274	0.6476625593337079	0.11932091023666892	1
nc_slr0404-as	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.6805198076109911	0.1281544734080081	0.13273659218085376	0.5968222249008425	0.18369856512907407
nc_slr0404-as	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.2151746209563628	0.21163369775856514	0.9349326218034614	0.00628733496481045	0.18369856512907407
nc_slr0407	4	0.7370162633798947	0.8857142857142857	CO2_30percent	0.30757370639638615	0.27057476828600113	0.8169753166567393	0.02700222314125804	0.8683388670782164
nc_slr0407	4	0.7370162633798947	0.8857142857142857	CO2_4percent	0.24111265027402812	0.28073942483422887	0.867169821190945	0.014923871142430205	0.8683388670782164
nc_slr0408-as2	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-0.3056240126719353	0.7241921454615783	0.7324131804450047	0.04133376775139447	0.8422789991975005
nc_slr0408-as2	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-0.3579869418417353	0.8152273129039814	0.8914439249771854	0.017865685691386496	0.8422789991975005
nc_slr0408-as3	2	1	1	CO2_30percent	-0.2190919218638663	0.24691774683040815	0.6045603515864193	0.04788480454452196	1
nc_slr0408-as3	2	1	1	CO2_4percent	-0.5948757226208302	0.7435143817166159	0.873632922859333	0.03490195824644093	1
nc_slr0408-as	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.3221509438769325	0.13760002182745354	0.3178048046721386	0.16037947812248313	0.5852118689503559
nc_slr0408-as	5	0.35439798416825935	0.5476190476190477	CO2_4percent	0.14920094160728703	0.41383082492768386	0.9143550542857183	0.005801698027582984	0.5852118689503559
nc_slr0408	3	0.41449154861760745	0.7	CO2_30percent	0.7460671435041223	0.5043418383536089	0.594324564040631	0.16859350721638236	0.6703678756173281
nc_slr0408	3	0.41449154861760745	0.7	CO2_4percent	0.2410949913602097	0.203441765767355	0.9525074466803449	0.005094727822151994	0.6703678756173281
nc_slr0415-as3	5	0.08024166929066141	0.2222222222222222	CO2_30percent	-1.124565018257199	0.3154907788909248	0.02733359653063263	1.7580361146591572	0.26234028318417857
nc_slr0415-as3	5	0.08024166929066141	0.2222222222222222	CO2_4percent	-1.0426348624307347	1.0412083809055457	0.2012393875278105	0.7259731141364476	0.26234028318417857
nc_slr0420-as	2	1	1	CO2_30percent	-1.4746943670635262	1.4756931052715119	0.8757201272803087	0.08499352096636416	1
nc_slr0420-as	2	1	1	CO2_4percent	-0.5706100494899978	0.517543369732181	0.6476625593337079	0.10764627531061131	1
nc_slr0420	4	0.02415182280389131	0.11428571428571428	CO2_30percent	0.22532941533560139	0.11949274362020669	0.7324131804450047	0.030474417371899473	0.15021426291991496
nc_slr0420	4	0.02415182280389131	0.11428571428571428	CO2_4percent	0.030285423646844663	0.1350177650060386	0.4245195217857738	0.011269276815103394	0.15021426291991496
nc_slr0423-as	3	0.8238861054648129	1	CO2_30percent	-0.672938838621929	0.8070438495831634	0.77928324319710085	0.07288241361515058	0.9371170758365387
nc_slr0423-as	3	0.8238861054648129	1	CO2_4percent	-0.31904597750620917	0.2806022329726913	0.45072058881566623	0.11041945283216166	0.9371170758365387
nc_slr0423	5	0.35439798416825935	0.5476190476190477	CO2_30percent	-0.15789578003411447	0.4310256972400656	0.34672092298393176	0.07263520882304073	0.5852118689503559
nc_slr0423	5	0.35439798416825935	0.5476190476190477	CO2_4percent	-0.046842278724977225	0.34641374353940363	0.8510688283109384	0.0032806137874415134	0.5852118689503559
nc_slr0427	3	0.15869314176404378	0.4	CO2_30percent	-1.489964703804051	1.3269590579741477	0.9429872524997184	0.03798542553231597	0.38524895450859564
nc_slr0427	3	0.15869314176404378	0.4	CO2_4percent	-4.485337358920598	3.194747413718785	0.497647869636685	1.3594064066151659	0.38524895450859564
nc_slr0434-as	2	0.03670119249562781	0.3333333333333333	CO2_30percent	-1.0778663688155927	0.293018843579334	0.19918644881115583	0.7553043068503293	0.18369856512907407
nc_slr0434-as	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.1319779490854203	0.36001084348853557	0.9720968262217057	0.0016220716555707438	0.18369856512907407
nc_slr0435-as	1	0.13361440253771614	1	CO2_30percent	-2.6530042194519075	NA	0.27496316702089124	1.487607060801676	0.34813398257891537
nc_slr0435-as	1	0.13361440253771614	1	CO2_4percent	-0.04953031633216441	NA	0.6756228534615185	0.00843479833121954	0.34813398257891537
nc_slr0440-as	2	0.32960960546565654	0.6666666666666667	CO2_30percent	0.029297073984431404	0.16580860649139303	0.9647691158263495	4.563490255613119e-4	0.5852118689503559
nc_slr0440-as	2	0.32960960546565654	0.6666666666666666	CO2_4percent	-1.700899921361355	1.4099423725928544	0.4610569652166894	0.571919795981927	0.5852118689503559
nc_slr0442-as2	3	0.8238861054648129	1	CO2_30percent	0.25204132211935754	0.09434479358604912	0.6984100208815922	0.03929060524740756	0.9371170758365387
nc_slr0442-as2	3	0.8238861054648129	1	CO2_4percent	0.2370349710797281	0.14321475820773422	0.873632922859333	0.013907080670770872	0.9371170758365387
nc_slr0442-as3	5	0.043002747477351014	0.15079365079365079	CO2_30percent	-0.4272071826879169	0.373240778851754	0.07597918091405867	0.4781753033503675	0.18369856512907407
nc_slr0442-as3	5	0.043002747477351014	0.15079365079365079	CO2_4percent	0.2224161941041782	0.47164185661880453	1	-0	0.18369856512907407
nc_slr0442-as	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.16609795451252915	0.018592439945031583	0.9647691158263495	0.002587242662178466	0.18369856512907407
nc_slr0442-as	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.1490167320956705	9.784197116321808e-4	1	-0	0.18369856512907407
nc_slr0442	1	0.13361440253771614	1	CO2_30percent	0.225143401321427	NA	0.8180430461240636	0.01963787263996422	0.34813398257891537
nc_slr0442	1	0.13361440253771614	1	CO2_4percent	0.03164103932853608	NA	0.9143550542857183	0.0012303659312434105	0.34813398257891537
nc_slr0445-as	2	0.03670119249562781	0.3333333333333333	CO2_30percent	-0.08739452168029033	0.07439951171587617	0.3811252389316491	0.036612387132653856	0.18369856512907407
nc_slr0445-as	2	0.03670119249562781	0.3333333333333333	CO2_4percent	0.7807164229287333	0.5179218541289243	0.5764319061134006	0.18678795666805592	0.18369856512907407
nc_slr0445	3	0.045183090966512865	0.2	CO2_30percent	-0.016251248098465537	0.0903357696395072	0.3673182888487224	0.007068601391760701	0.18884192389547036
nc_slr0445	3	0.045183090966512865	0.2	CO2_4percent	0.13738132084130367	0.1129901851372413	0.8914439249771854	0.006856148119233194	0.18884192389547036
nc_slr0447	5	0.7059529851215194	0.8412698412698413	CO2_30percent	-1.9564871174634026	1.3370326110591833	0.594324564040631	0.44211975802550907	0.8422789991975005
nc_slr0447	5	0.7059529851215194	0.8412698412698413	CO2_4percent	-1.7671691149901405	0.9823535591758032	0.03815504224914742	2.506637604995373	0.8422789991975005
nc_slr0453-as	5	0.35439798416825935	0.5476190476190477	CO2_30percent	0.25436471211390504	0.33580653110352093	0.8624632381404762	0.016345325649211876	0.5852118689503559
nc_slr0453-as	5	0.35439798416825935	0.5476190476190477	CO2_4percent	0.04715358445385069	0.30055032232026635	0.8914439249771854	0.00235324538582522	0.5852118689503559
nc_slr0459-as	3	0.41449154861760745	0.7	CO2_30percent	-0.0713288840558473	0.6066567597868289	0.8624632381404762	0.004583551815810092	0.6703678756173281
nc_slr0459-as	3	0.41449154861760745	0.7	CO2_4percent	0.2916285969578854	0.21528702905268152	0.873632922859333	0.017110143728255516	0.6703678756173281
nc_slr0467-as	4	0.008327735715372165	0.05714285714285714	CO2_30percent	-0.29235221598367583	0.3777073379345849	0.41870951708492	0.11053462130395966	0.08716901708161645
nc_slr0467-as	4	0.008327735715372165	0.05714285714285714	CO2_4percent	0.29833909458917085	0.21567111147658674	0.6785485253288749	0.050245998526159366	0.08716901708161645
nc_slr0468	1	0.13361440253771614	1	CO2_30percent	0.3183019029115188	NA	0.6652586483325006	0.05634245143074567	0.34813398257891537
nc_slr0468	1	0.13361440253771614	1	CO2_4percent	0.7563770678360582	NA	0.3366624508281357	0.35761910109489725	0.34813398257891537
nc_slr0469	2	0.03670119249562781	0.3333333333333333	CO2_30percent	0.34651921070398284	0.6721297251463298	0.6045603515864193	0.07573535589227416	0.18369856512907407
nc_slr0469	2	0.03670119249562781	0.3333333333333333	CO2_4percent	-3.8025253442723193	2.4298351032510883	0.1277763184992183	3.3977451104417944	0.18369856512907407
