sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	p_fitness_condition_CO2_30percent	p_fitness_condition_CO2_4percent	p_fitness_condition_adj_CO2_30percent	p_fitness_condition_adj_CO2_4percent	impact_score	combined_impact_score
nc_sll0182-as	NA	sll0182-as	NA	0.2910229537452777	0.4049806867712647	0.1379880374668431	0.08100632314322805	0.6045603515864193	0.39281497621215256	0.0636060752012619	0.16434600744991007	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.08058028579132158	5.704733911857336e-4
nc_sll0188-as	NA	sll0188-as	NA	0.5919598279975475	0.3379567637045906	0.4791404877940168	0.1661966009357883	0.5602916101530038	0.5420595404369926	0.1489287346306505	0.08988061769234366	1	1	1	1	0.17960728920371244	-0
nc_sll0192	NA	sll0192	NA	-0.5021350329004405	-1.431003927533541	0.4175848122221137	0.8264838036859428	0.3219508045569536	0.24039331959259622	0.24715612821300328	0.8859024846654768	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.6568094942283181	0.004649925671717699
nc_sll0202	NA	sll0202	NA	-0.8921350860660641	-0.03692855712173704	1.001800964031847	0.08944354226402618	0.8313727550868939	0.746352504788104	0.07155299144993087	0.004691994950649651	1	1	1	1	-0.604722335931543	-0
nc_sll0204-as2	NA	sll0204-as2	NA	-1.023619243148858	-1.6302987700183182	1.170245099250139	1.3842227407275776	0.9458951075850284	0.5764319061134006	0.024727591358663283	0.3900522226339335	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.4289872074564416	0.00767732583526483
nc_sll0204-as	NA	sll0204-as	NA	-0.21356439278251935	0.0852028802749409	NA	NA	0.49333821959901863	0.9525074466803449	0.06553335254060082	0.0018004749174389868	1	1	1	1	-0.21126036477554302	-0
nc_sll0207-as2	NA	sll0207-as2	NA	-0.47132142060689625	0.06635391927623854	0.49974001056148337	0.1273924005761939	0.5571722200718051	0.746352504788104	0.11972061096667024	0.008430663921517478	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.3801938789081463	0.0026916073736753523
nc_sll0207-as3	NA	sll0207-as3	NA	-0.5808274623642409	0.15108818660650386	0.43006306975288155	0.23655346878193584	0.09748251566303912	0.9720968262217057	0.5872591227291502	0.0018569455479822041	0.02857142857142857	0.02857142857142857	0.39149184467966774	0.39149184467966774	-0.5175425186437663	0.21078330952118093
nc_sll0207-as4	NA	sll0207-as4	NA	-1.2260484232069153	-0.864144183898086	NA	NA	0.41870951708492	0.497647869636685	0.4635531757592711	0.261902961991022	1	1	1	1	-0.25590494175543227	-0
nc_sll0207-as	NA	sll0207-as	NA	0.22449580271616565	0.02253381773328875	NA	NA	0.8180430461240636	0.7994991339779918	0.01958138660103393	0.002189881527860105	1	1	1	1	0.14280868912328792	-0
nc_sll0207	NA	sll0207	NA	-0.05862166056938621	-1.315429369717225	0.41727839730704497	1.3236285714111922	0.6652586483325006	0.7211652573233834	0.01037658912249241	0.1867451986981387	0.2	0.2	0.7630115322423014	0.7630115322423014	0.888697253785967	0.10439428707542767
nc_sll0209-as2	NA	sll0209-as2	NA	-0.2566052046880466	-0.5219305368177583	NA	NA	0.49333821959901863	0.5820338954230255	0.07874065111452994	0.12268067194849358	1	1	1	1	0.18761334156949205	-0
nc_sll0209-as	NA	sll0209-as	NA	-0.736491626799765	0.11349392625714828	0.1826870368729904	0.10056714870402733	0.23672765952564015	0.9349326218034614	0.4608603687586838	0.0033162569436797074	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.6010305484771413	0.0316441749510863
nc_sll0217-as2	NA	sll0217-as2	NA	0.30678808827789344	0.3370941612915505	0.27333225243028425	0.1905657436531293	0.8624632381404762	0.497647869636685	0.019714020732387608	0.10216577390347685	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	-0.021429629739091537	1.5171246203784028e-4
nc_sll0217-as	NA	sll0217-as	NA	-3.3779998534939906	-6.183009396668585	1.8691242768382332	3.4638238371811636	0.5001878928198678	0.4245195217857738	1.0163280897274	2.300712225589198	1	1	1	1	1.9834412692717356	-0
nc_sll0217	NA	sll0217	NA	0.19742437048779166	0.11821699754067491	0.23468450150918269	0.1155523960459466	0.9458951075850284	0.9525074466803449	0.004769184626351856	0.0024981167092015797	1	1	1	1	0.05600807053087814	-0
nc_sll0219-as	NA	sll0219-as	NA	0.3638171008115735	0.18465168585404002	0.18414704926341824	0.06842363718797523	0.4551337833423071	0.873632922859333	0.12437485126894021	0.010833700527261965	0.4	0.4	0.8858294993655463	0.8858294993655463	0.1266890798705736	0.006670162470067938
nc_sll0220	NA	sll0220	NA	-1.780714774708636	-2.202351338208436	0.5689854796866817	0.2594056104071292	0.13273659218085376	0.10024931516783314	1.5617034829395107	2.199969683513629	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	0.29814207324690095	0.0021107162615526818
nc_sll0223-as	NA	sll0223-as	NA	-1.60230297954155	-2.400715686776083	0.9779774389912761	1.6078289158408456	0.19000563603671725	0.8510688283109384	1.1556346126070645	0.16813488148186945	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.5645630394710479	0.010103644894834802
nc_sll0224-as	NA	sll0224-as	NA	0.5420042356577933	0.0412025927986521	0.32753743709627303	0.11265775338456789	0.3673182888487224	0.7375751611732534	0.2357487788813353	0.005446723898426701	0.4	0.4	0.8858294993655463	0.8858294993655463	0.35412023769506223	0.01864438136087354
nc_sll0225-as	NA	sll0225-as	NA	0.2442784643380771	0.060906868666705	0.21052346740237174	0.13459160483913393	0.9190642338250596	0.746352504788104	0.008953815689894971	0.007738583430216054	0.6857142857142857	0.6857142857142857	0.9838308457711443	0.9838308457711443	0.12966329877622496	9.179597843169783e-4
nc_sll0227-as	NA	sll0227-as	NA	-0.13135239769282983	-1.0255354983400362	0.5057375312884668	0.9516038267988111	0.8542992235356	0.6411604038228789	0.008983188949659895	0.19796250790812292	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	0.6322829340900528	0.03328960871560883
nc_sll0228	NA	sll0228	NA	0.031106783377876257	0.19545610663016277	0.1326814968903326	0.06103468273430105	0.7258378893738329	0.873632922859333	0.004328831328568361	0.011467606784427504	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.11621252095511173	0.006118573097370941
nc_sll0238-as	NA	sll0238-as	NA	-0.09112122692394667	-0.1649579038766746	0.11366627407267016	0.194649222468061	0.3219508045569536	0.4610569652166894	0.04485082332227247	0.05546633846349096	1	1	1	1	0.052210414973554393	-0
nc_sll0241	NA	sll0241	NA	0.5182818061896988	-0.08352152905387582	0.5562445642757903	0.12384802653489242	0.7324131804450047	0.29057650874644886	0.07009442621844558	0.04482930362267307	1	1	1	1	0.42553921929141275	-0
nc_sll0247-as2	NA	sll0247-as2	NA	-1.3287297866898202	-0.831340642867368	1.1895577592016042	0.7749713690657168	0.9647691158263495	0.9349326218034614	0.020697102506291726	0.0242915129504423	1	1	1	1	-0.35170723648542696	-0
nc_sll0247-as	NA	sll0247-as	NA	0.6998497536656632	0.3337482226260101	0.5570674506822726	0.2592667433608223	0.9647691158263495	0.8914439249771854	0.01090128499843934	0.016656028889822594	1	1	1	1	0.25887287520091595	-0
nc_sll0254	NA	sll0254	NA	0.09100192692450326	0.14037735873407675	NA	NA	0.9458951075850284	1	0.002198335442500874	-0	1	1	1	1	-0.03491370265656338	-0
nc_sll0257-as	NA	sll0257-as	NA	-0.2809679720342551	0.18400800582245186	NA	NA	0.49333821959901863	0.9143550542857183	0.08621649388289615	0.007155175248488225	1	1	1	1	-0.32878766703132345	-0
nc_sll0258	NA	sll0258	NA	-0.00734053924052823	-1.7256455299822009	0.7134618344635352	0.8126654842506073	0.8913948614040894	0.031606296613628834	3.665121979502192e-4	2.5888589613044966	0.05714285714285714	0.05714285714285714	0.5297310634098199	0.5297310634098199	1.2150251111001245	0.3352795688275724
nc_sll0260	NA	sll0260	NA	0.36283865905397583	0.1924212986984123	0.654659662315935	0.34812591492780154	0.9647691158263495	0.9143550542857183	0.005651795417632678	0.007482327236660085	1	1	1	1	0.12050327113933047	-0
nc_sll0263-as	NA	sll0263-as	NA	0.24593266748312254	0.21455655404001872	0.1751419866704133	0.0404593267365974	0.7708972345456213	0.7994991339779918	0.027791255209736018	0.020851035538440983	1	1	1	1	0.0221862625828971	-0
nc_sll0267-as2	NA	sll0267-as2	NA	-0.22865821823773005	0.6704541331178143	NA	NA	0.49333821959901863	0.41549071434594326	0.07016497194051598	0.2557371379709423	1	1	1	1	-0.635768440692087	-0
nc_sll0267-as	NA	sll0267-as	NA	-0.029389204045223948	0.20229060571422278	NA	NA	0.584708522690724	0.9143550542857183	0.006849464818717318	0.00786609652410835	1	1	1	1	-0.16382236454491403	-0
nc_sll0268	NA	sll0268	NA	2.194580937639728	-0.5513107387404335	1.2540663397872471	0.11393210651291465	0.08816848011047329	0.29057650874644886	2.3145952078687633	0.29591024945786937	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	1.9416386247721087	0.1022270040844887
nc_sll0270	NA	sll0270	NA	0.2526705189237626	0.20010033185357073	0.3318505776366446	0.09120383799689176	0.6652586483325006	0.867169821190945	0.04472507487459391	0.012385379053095181	0.4857142857142857	0.4857142857142857	0.9596295259860393	0.9596295259860393	0.03717273576557801	6.652580769311695e-4
nc_sll0271-as	NA	sll0271-as	NA	0.32773993596600143	0.08490235950792406	0.3599916050506411	0.03420121466291376	0.9647691158263495	0.9525074466803449	0.005105076380497601	0.0017941244266875317	1	1	1	1	0.1717120970404132	-0
nc_sll0273	NA	sll0273	NA	0.00395046628386951	-0.5443026522986109	0.1650130503127526	0.6872426361549095	0.6045603515864193	0.6901252346181802	8.634152471415873e-4	0.08767196699956248	1	1	1	1	0.3876734979563442	-0
nc_sll0274-as	NA	sll0274-as	NA	-0.31272214701817275	-0.03981244802989991	0.5931261090019622	0.1580484836247913	0.9190642338250596	0.5764319061134006	0.011462559641253221	0.009525207359621538	0.8412698412698413	0.8412698412698413	1	1	-0.19297629880618716	-0
nc_sll0282-as	NA	sll0282-as	NA	0.010590848578359176	0.1635684806080091	NA	NA	0.7324131804450047	1	0.0014323471235160668	-0	1	1	1	1	-0.10817152097802585	-0
nc_sll0284-as2	NA	sll0284-as2	NA	0.2815590220340348	-0.9772319925741335	0.3071479569696044	0.9315579820520047	0.9429872524997184	0.7375751611732534	0.007178115855442497	0.12918392961995354	0.7	0.7	0.9838308457711443	0.9838308457711443	0.8900996625261303	0.006301518640546269
nc_sll0284-as	NA	sll0284-as	NA	-0.06634771373202902	0.43054836209230135	0.5526124839832655	0.44814678268365976	0.9647691158263495	0.9178852599150962	0.001033472302589741	0.016021395286888146	1	1	1	1	-0.3513585847603689	-0
nc_sll0284	NA	sll0284	NA	0.49713209791306784	0.19751527401042945	0.32998595308319084	0.16460645116256226	0.6984100208815922	0.8914439249771854	0.07749769303966743	0.009857191400792652	0.4857142857142857	0.4857142857142857	0.9596295259860393	0.9596295259860393	0.21186108793913125	0.0037915503671226846
nc_sll0290-as	NA	sll0290-as	NA	1.5497262592148788	-0.16187617694137257	1.145721584882459	0.34335308359637184	0.6326011029152486	1	0.3081941467834733	-0	1	1	1	1	1.2102856893015002	-0
nc_sll0295-as2	NA	sll0295-as2	NA	-0.15088057775217228	0.2618361754669451	NA	NA	0.49333821959901863	0.7994991339779918	0.046298495570989986	0.025445763818952995	1	1	1	1	-0.29183481491053276	-0
nc_sll0295-as	NA	sll0295-as	NA	0.18560123945247958	-0.00805845236752367	0.13359695426296933	0.03574040297992456	0.9647691158263495	0.5952663368019333	0.002891037678783901	0.0018154780705621756	0.4	0.4	0.8858294993655463	0.8858294993655463	0.13693808132842125	0.007209770974207731
nc_sll0297-as	NA	sll0297-as	NA	-0.9609260294478498	0.1694757980669758	0.2454652251228095	0.20227253751778992	0.19918644881115583	1	0.673359508752536	-0	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.7993147977013991	0.04208381314983561
nc_sll0298	NA	sll0298	NA	-0.8027845299188958	-0.9574569657751896	0.09395032191352136	0.8203070052708238	0.19918644881115583	0.29057650874644886	0.5625434009847061	0.5139049716952885	1	1	1	1	0.10936992825662661	-0
nc_sll0300-as	NA	sll0300-as	NA	0.2896025581028554	0.790141929486497	0.23071051623645455	0.6487967732053577	0.8927347877322642	0.7994991339779918	0.014270902070401381	0.0767875748464078	0.8412698412698413	0.8412698412698413	1	1	-0.35393478375622467	-0
nc_sll0306-as	NA	sll0306-as	NA	-2.234885242749404	0.17171695412688687	0.4099315972006822	0.251502778231374	0.08816848011047329	0.9720968262217057	2.357103620232751	0.0021104828950621653	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-1.7017247330296679	0.08959557098557275
nc_sll0306	NA	sll0306	NA	-1.4428002384754703	0.15568159087336858	NA	NA	0.34022177127353104	1	0.6755737519286045	-0	1	1	1	1	-1.1302973411360415	-0
nc_sll0309	NA	sll0309	NA	-2.129270187049308	-2.830119158064163	1.3829543499185741	1.8442722039963115	0.8010213373011333	0.9720968262217057	0.2051677775615583	0.03478350815417202	0.8412698412698413	0.8412698412698413	1	1	0.49557505999221796	-0
nc_sll0312-as	NA	sll0312-as	NA	0.09747359032684334	0.14023573585143628	NA	NA	0.9458951075850284	1	0.002354671549989047	-0	1	1	1	1	-0.03023740307852564	-0
nc_sll0314	NA	sll0314	NA	1.0491444793612763	0.6198017186707312	1.0287058694285927	0.0942171975608527	0.7708972345456213	0.1277763184992183	0.118557011055946	0.5538235957398738	1	1	1	1	0.3035911775376375	-0
nc_sll0320	NA	sll0320	NA	0.20296656052310322	0.18268921422951337	0.23382411897981706	0.18329627033397283	1	0.9720968262217057	-0	0.0022453371812012905	1	1	1	1	0.014338249068665286	-0
nc_sll0322-as	NA	sll0322-as	NA	0.23144730691634502	0.0013444583487533487	NA	NA	0.8180430461240636	0.746352504788104	0.020187723510479504	1.7082150713103073e-4	1	1	1	1	0.16270728459248532	-0
nc_sll0325-as	NA	sll0325-as	NA	-0.35695559435227747	0.2144969595410732	0.4060298856210166	0.18606762299248783	0.2657783821366908	0.8510688283109384	0.2054209291481992	0.01502236231858448	0.2222222222222222	0.2222222222222222	0.7630115322423014	0.7630115322423014	-0.40407797598435924	0.047466594552939154
nc_sll0329	NA	sll0329	NA	0.13993636308829635	0.1798261197888979	0.0906207092723792	0.21427121317964318	0.9190642338250596	0.9349326218034614	0.005129246275565031	0.0052544628428285705	1	1	1	1	-0.028206317462876874	-0
nc_sll0337-as	NA	sll0337-as	NA	0.48682444431544386	0.15135108902574132	0.3161842430207695	0.19433514377476455	0.5001878928198678	0.7994991339779918	0.14646932474314814	0.014708601889033219	0.2	0.2	0.7630115322423014	0.7630115322423014	0.23721548443275262	0.027865441549539818
nc_sll0354-as	NA	sll0354-as	NA	-0.2783550290805325	0.026643456925375203	NA	NA	0.49333821959901863	0.9143550542857183	0.08541469865137945	0.0010360342892393106	1	1	1	1	-0.21566649770640767	-0
nc_sll0364-as	NA	sll0364-as	NA	-3.3935268708219306	-3.955018803665965	NA	NA	0.27496316702089124	0.3366624508281357	1.902836978939239	1.869953928437981	1	1	1	1	0.3970347532955581	-0
nc_sll0368	NA	sll0368	NA	0.5926304721890641	-0.17898006975523278	0.40564335686129327	0.23425302856030766	0.5571722200718051	0.6901252346181802	0.15053438928487967	0.02882869429883211	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.5456110466438393	0.028726345872084412
nc_sll0370-as	NA	sll0370-as	NA	-0.09717089453319244	0.09190931476907836	0.12005277661332019	0.07257448235327779	0.5571722200718051	0.8308475819064807	0.024682431888438255	0.0073967366342286575	0.6666666666666666	0.6666666666666667	0.9838308457711443	0.9838308457711443	-0.1336998981858074	9.465371532283559e-4
nc_sll0371-as	NA	sll0371-as	NA	0.27628011188035095	0.029402505288013227	0.32839160025445024	0.07407505155305932	1	0.7994991339779918	-0	0.0028573943379292597	1	1	1	1	0.1745688297445467	-0
nc_sll0372-as	NA	sll0372-as	NA	0.7802436531688793	0.20798180230544044	0.4857432397198222	0.14608888268968687	0.11635175242516728	0.6476625593337079	0.7289247429433038	0.03923601831159306	0.2222222222222222	0.2222222222222222	0.7630115322423014	0.7630115322423014	0.4046502353599024	0.04753381723116568
nc_sll0374	NA	sll0374	NA	-4.851893185924812	-2.2939453502009	4.320747094518854	1.9131180963186076	0.9647691158263495	0.5764319061134006	0.0755760363202472	0.5488309866274294	1	1	1	1	-1.8087422605618309	-0
nc_sll0375-as	NA	sll0375-as	NA	-0.02226142733755767	0.16134022909810808	0.2906442501893558	0.2283586625663373	0.8010213373011333	1	0.0021450202045631976	-0	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.12982597630274198	0.0023234173528559705
nc_sll0375	NA	sll0375	NA	0.28291820921375727	0.055489914078458526	NA	NA	0.6652586483325006	0.9525074466803449	0.0500792025297151	0.001172591796741092	1	1	1	1	0.16081608972386524	-0
nc_sll0377	NA	sll0377	NA	0.23793840027921212	-0.10736903973733118	0.35447220787672623	0.2693133121319106	0.8927347877322642	0.613832048322259	0.011725019390079488	0.02275691528884376	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	0.24416923242986474	0.004369749782109582
nc_sll0401-as2	NA	sll0401-as2	NA	-0.8967084547333936	-1.9485016354168525	2.719333596793482	1.019899253328088	0.594324564040631	0.06272827143246135	0.20263487629816812	2.343144687444555	0.7	0.7	0.9838308457711443	0.9838308457711443	0.7437300904670413	0.005265285704425981
nc_sll0401-as	NA	sll0401-as	NA	-1.8405369933974374	-0.7649542555385563	1.85278220574971	0.5124650159244944	0.8313727550868939	0.29057650874644886	0.14761881895327228	0.41058116353297824	1	1	1	1	-0.7605518476672074	-0
nc_sll0405-as	NA	sll0405-as	NA	0.6822136331378506	-0.1610244110928327	0.3282679082446329	0.31004067823037657	0.16298006374541968	0.8350840361747932	0.5374925965507479	0.012603351413550396	0.1	0.1	0.6412783751493429	0.6412783751493429	0.596259339229998	0.11505026969889266
nc_sll0406-as	NA	sll0406-as	NA	-0.10097314604645845	-0.46307448936972273	0.39103963323255986	0.8596907431873071	0.9190642338250596	0.9349326218034614	0.003701083277147119	0.013530891400600877	1	1	1	1	0.2560443153406383	-0
nc_sll0408	NA	sll0408	NA	-0.2072642644633905	-0.20050536398034485	0.25258829959786144	0.15866113939430238	0.6045603515864193	0.4610569652166894	0.04529974774268667	0.06741900885570012	1	1	1	1	-0.0047792643649266055	-0
nc_sll0409-as	NA	sll0409-as	NA	-1.7411683523155164	-0.3802955479034839	1.5522987750193045	0.9256350891869961	0.2208678379339146	0.867169821190945	1.1419757692992334	0.023538714150838694	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	-0.9622823883321022	0.05066403417577421
nc_sll0413-as	NA	sll0413-as	NA	0.4007811482402303	0.046682654096127714	0.2045708219366113	0.1544980795516757	0.41870951708492	0.7739566832797656	0.15153020919456134	0.005195001909765661	0.2	0.2	0.7630115322423014	0.7630115322423014	0.2503854464172399	0.02941250247081972
nc_sll0415	NA	sll0415	NA	-0.8708946686123002	-0.056956692574659164	0.6448620364992974	0.1460967401714935	0.41870951708492	0.5458151619476181	0.329274098596445	0.014977013174412801	0.4857142857142857	0.4857142857142857	0.9596295259860393	0.9596295259860393	-0.5755410623214696	0.01030011196188185
nc_sll0419	NA	sll0419	NA	-0.5129813363762249	-0.9584809122586212	0.7258543419272591	0.7768777795825568	0.8978744444973047	0.2284187409331184	0.02399951851934139	0.6146433932402615	0.4	0.4	0.8858294993655463	0.8858294993655463	0.3150157711221733	0.01658553662371878
nc_sll0421-as	NA	sll0421-as	NA	0.2990573483010679	0.2858756535273156	0.24507162440547714	0.21540526824216102	0.77928324319710085	0.873632922859333	0.03238930509370412	0.016772612738550182	1	1	1	1	0.009320865762051529	-0
nc_sll0423	NA	sll0423	NA	0.7918362081628879	0.4880608169392488	0.5695195209823242	0.15182698953104756	0.23672765952564015	0.29057650874644886	0.4954922956505537	0.2619615181468487	1	1	1	1	0.21480163909183164	-0
nc_sll0427	NA	sll0427	NA	1.1660336259713129	-1.9408279408222961	0.5456554015555216	0.7614111169249582	0.05405695937378547	0.06272827143246135	1.477537627626318	2.333916788224209	0.1	0.1	0.6412783751493429	0.6412783751493429	2.1968828820876225	0.4238960322323209
nc_sll0443-as	NA	sll0443-as	NA	0.025714618969347583	0.19099707452902984	0.1616571236483335	0.1802263042061755	0.6984100208815922	0.9525074466803449	0.004008640069479054	0.004036077664089056	0.5476190476190477	0.5476190476190477	0.9596295259860393	0.9596295259860393	-0.11687234513741548	0.002091594012958007
nc_sll0445	NA	sll0445	NA	-0.46153174362646054	0.1762886041329069	0.5455682721707781	0.0686763174990377	0.5884023737480603	0.8914439249771854	0.10630256833866619	0.008797853844077259	0.2	0.2	0.7630115322423014	0.7630115322423014	-0.45100709307941067	0.05297930622313529
nc_sll0446-as	NA	sll0446-as	NA	-0.17035666804487168	0.21834736530437357	NA	NA	0.49333821959901863	0.8679321427214849	0.052274835889873486	0.013431469571382299	1	1	1	1	-0.2748552578558132	-0
nc_sll0446	NA	sll0446	NA	0.11921617207376442	0.1761229544717584	0.9787422861920083	0.21151448436234754	0.6652586483325006	0.9720968262217057	0.02110239154521378	0.002164634731208864	0.42063492063492064	0.42063492063492064	0.8858294993655463	0.8858294993655463	-0.0402391717291288	0.002118586806127685
nc_sll0461-as2	NA	sll0461-as2	NA	0.554970098241887	-0.49742650653077386	0.20166293312591949	0.2980930390660429	0.23672765952564015	0.29057650874644886	0.34727309153147407	0.2669884536817975	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.7441567757324474	0.03917975094939697
nc_sll0461-as	NA	sll0461-as	NA	0.35074998735904533	-0.17142959663380639	0.5050015415186646	0.48056220338900535	0.48928840640055	0.7994991339779918	0.10888509850809855	0.016659871462539395	0.30952380952380953	0.30952380952380953	0.861594216320004	0.861594216320004	0.3692367248385158	0.023888591471542382
nc_sll0462	NA	sll0462	NA	0.8734698264069058	0.3357310952821269	NA	NA	0.27496316702089124	0.6756228534615185	0.48977678649473483	0.057173551310134456	1	1	1	1	0.3802387032849808	-0
nc_sll0477-as	NA	sll0477-as	NA	0.045850313991462006	-0.17891910609860462	NA	NA	0.8927347877322642	0.5820338954230255	0.002259390749707805	0.0420552441603256	1	1	1	1	0.1589359811490539	-0
nc_sll0493	NA	sll0493	NA	0.25879985459677624	0.09230574061561037	0.20166449411219525	0.4612068466279073	0.6984100208815922	0.8510688283109384	0.040344189752476486	0.006464661702337341	1	1	1	1	0.11772911702372835	-0
nc_sll0497	NA	sll0497	NA	-1.0303364963871917	-2.9466262721745977	0.8864912873434996	2.2046622967214002	0.6045603515864193	0.4610569652166894	0.22519069313401827	0.9907895668948385	0.6666666666666667	0.6666666666666666	0.9838308457711443	0.9838308457711443	1.3550214951777235	0.009592963091312972
nc_sll0498-as	NA	sll0498-as	NA	0.14501258187469682	-0.012517096474771148	0.5924686220463501	0.11295037845429859	0.8313727550868939	0.29057650874644886	0.01163061983893795	0.006718420085195592	0.2222222222222222	0.2222222222222222	0.7630115322423014	0.7630115322423014	0.11139030379904445	0.01308489623736043
nc_sll0502	NA	sll0502	NA	-2.834705582323913	-3.3122104547868427	1.182949824071007	2.1415564990401363	0.04264755935425824	0.07411580173372447	3.8838466098203637	3.743093227080424	1	1	1	1	0.33764693336815504	-0
nc_sll0503-as2	NA	sll0503-as2	NA	-1.6099952210535027	0.08554079894098368	0.28126140543622274	0.018087913766778208	0.13273659218085376	0.9349326218034614	1.4119808404726821	0.002499475327104387	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-1.1989250174841508	0.06312323575337465
nc_sll0503-as	NA	sll0503-as	NA	0.2453606114234288	0.20464165326809108	0.16376972289514166	0.13276916514604511	0.9429872524997184	0.9720968262217057	0.006255267128135865	0.002515143079700855	1	1	1	1	0.028792651434490567	-0
nc_sll0505-as2	NA	sll0505-as2	NA	-2.194868942131497	-2.8044172754643486	NA	NA	0.27496316702089124	0.3366624508281357	1.2307189381416317	1.3259434054708	1	1	1	1	0.43101575996061753	-0
nc_sll0505-as	NA	sll0505-as	NA	-0.6842626131787551	0.3689620081818898	0.32517358663772417	0.3659431329631782	0.23672765952564015	0.6901252346181802	0.42817801148345974	0.05942948260275729	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	-0.7447422718767458	0.0392105772401243
nc_sll0505	NA	sll0505	NA	-2.60359997469339	-3.986004494868001	0.8666405367843677	2.259424047136292	0.00872410061899529	0.009421249262526892	5.361539622279335	8.075212647897672	0.8412698412698413	0.8412698412698413	1	1	0.977507610558403	-0
nc_sll0513-as	NA	sll0513-as	NA	-0.15549126017699824	-0.035773443862127975	0.1754523359409217	0.20735253143969126	0.34672092298393176	0.5458151619476181	0.07152908171880115	0.00940678462526427	0.6857142857142857	0.6857142857142857	0.9838308457711443	0.9838308457711443	-0.08465327974509025	5.993084176474496e-4
nc_sll0517	NA	sll0517	NA	0.0980474315236858	0.25784900186102705	0.07091201051001014	0.10495280118611666	0.77928324319710085	0.7739566832797656	0.010618993953218912	0.028694299478793293	0.2	0.2	0.7630115322423014	0.7630115322423014	-0.11299677402979305	0.013273606525068024
nc_sll0518-as	NA	sll0518-as	NA	-1.7100837524348105	-0.6878673141472209	1.4590744069088597	0.7017721940274493	0.7324131804450047	0.873632922859333	0.23127830840454233	0.04035786865143302	0.8412698412698413	0.8412698412698413	1	1	-0.7228161753535145	-0
nc_sll0519	NA	sll0519	NA	-0.9177261432509513	-1.9428780234180163	0.12643601100121604	0.41816602773831957	0.19918644881115583	0.1277763184992183	0.6430876113782671	1.7360579369173617	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.7248918462122707	0.03816545508423429
nc_sll0524-as	NA	sll0524-as	NA	0.6054203059489921	0.22855328745080988	0.480629830853305	0.3423484940930965	0.7708972345456213	0.8914439249771854	0.06841462097726227	0.011406173578069988	0.8412698412698413	0.8412698412698413	1	1	0.26648522438562067	-0
nc_sll0533	NA	sll0533	NA	0.4711542867800301	-0.6244864789797497	NA	NA	0.49333821959901863	0.497647869636685	0.14457616072738103	0.18926801986950548	1	1	1	1	0.7747350152131619	-0
nc_sll0535	NA	sll0535	NA	1.3307674196897001	-0.0019674796614880486	0.6486511562427864	0.13217946445763	0.08169384387075593	0.5420595404369926	1.447622997058507	5.232571330522152e-4	0.1	0.1	0.6412783751493429	0.6412783751493429	0.942385884855196	0.18183656519834882
nc_sll0540-as	NA	sll0540-as	NA	-0.033228841578704635	0.14122517546642854	0.32072189375587523	0.16488599818316604	0.6984100208815922	1	0.005180028760042972	-0	0.6904761904761905	0.6904761904761905	0.9838308457711443	0.9838308457711443	-0.12335761845784722	0.00087331830905249745
nc_sll0541-as3	NA	sll0541-as3	NA	0.3132933801164491	0.1799908446892861	0.43723595052696057	0.14119686119081923	0.6984100208815922	1	0.048839160266553765	-0	0.34285714285714286	0.34285714285714286	0.8858294993655463	0.8858294993655463	0.09425912674990693	0.004962729939714728
nc_sll0541-as	NA	sll0541-as	NA	0.31169965248201126	-0.03975224304004317	0.14394210728381882	0.02425249152638591	0.6045603515864193	0.4610569652166894	0.06812518147050013	0.013366509365870805	0.3333333333333333	0.3333333333333333	0.8858294993655463	0.8858294993655463	0.24851401858451067	0.013084228583407612
