task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
70	ab/44fc9a	1029756	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_18_T1)	CACHED	0	2024-01-12 15:52:14.890	19.6s	17s	149.6%	549.2 MB	4.1 GB	78.2 MB	2.3 MB
36	5c/5f2b22	958926	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_2_T1)	CACHED	0	2024-01-12 15:30:35.173	32.1s	30s	422.9%	674.7 MB	1.5 GB	534.6 MB	502.2 MB
75	5f/c7773c	1025418	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_18_T1)	CACHED	0	2024-01-12 15:50:51.939	42.7s	41s	378.8%	805.8 MB	1.5 GB	635.3 MB	599 MB
58	0a/fe03b8	951221	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_5_T1)	CACHED	0	2024-01-12 15:27:35.926	1m 11s	1m 9s	277.8%	944.7 MB	1.5 GB	749.5 MB	706.5 MB
63	02/a9eb7c	930829	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_13_T1)	CACHED	0	2024-01-12 15:09:17.017	12m 51s	12m 50s	520.7%	514.7 MB	1.3 GB	1.4 GB	1.3 GB
72	ca/4f9648	1031453	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_3_T1)	CACHED	0	2024-01-12 15:52:56.058	3s	2s	228.5%	66 MB	454.5 MB	37.5 MB	781.2 KB
73	4e/62b7b1	1058419	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_9_T1)	CACHED	0	2024-01-12 16:01:59.060	3.2s	2s	275.4%	75.1 MB	454.5 MB	46.3 MB	783 KB
55	d7/9eec5d	878754	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_28_T1)	CACHED	0	2024-01-12 15:00:44.907	43.2s	40s	352.4%	748.8 MB	1.1 GB	3.8 GB	3.7 GB
62	78/ad9fbe	963785	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_7_T1)	CACHED	0	2024-01-12 15:32:28.670	1m 14s	1m 13s	236.8%	859.1 MB	1.6 GB	678.6 MB	640.2 MB
80	da/478e3d	1066614	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_18_T1)	CACHED	0	2024-01-12 16:05:04.374	3.1s	2s	213.7%	63.4 MB	454.5 MB	34.6 MB	778.7 KB
81	71/de13cc	1035712	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_7_T1)	CACHED	0	2024-01-12 15:54:10.666	3s	1s	228.9%	65.5 MB	454.5 MB	36.9 MB	780.7 KB
77	21/a4893f	1036258	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_8_T1)	CACHED	0	2024-01-12 15:54:16.615	3s	1s	214.1%	63.9 MB	454.5 MB	35.1 MB	779.7 KB
78	1a/b1a80c	1035160	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_2_T1)	CACHED	0	2024-01-12 15:54:04.720	2.9s	1s	183.1%	58.4 MB	454.5 MB	29.7 MB	777.6 KB
61	a6/f4d913	994088	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_6_T1)	CACHED	0	2024-01-12 15:40:06.874	41s	39s	422.5%	813.3 MB	1.6 GB	643 MB	606.4 MB
76	ce/ed9fb1	1031730	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_4_T1)	CACHED	0	2024-01-12 15:52:59.077	3s	1s	176.1%	57 MB	454.5 MB	28.4 MB	777 KB
83	59/c06679	1003403	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_13_T1)	CACHED	0	2024-01-12 15:44:12.655	19.7s	17s	149.2%	511.8 MB	4.1 GB	72.8 MB	2.3 MB
79	f5/74f654	1032007	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_5_T1)	CACHED	0	2024-01-12 15:53:02.048	3s	2s	240.4%	68.3 MB	454.5 MB	39.7 MB	781.8 KB
86	c1/fcda8e	1021403	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_17_T1)	CACHED	0	2024-01-12 15:49:43.430	38.1s	30s	95.4%	547.5 MB	4.1 GB	89.5 MB	2.3 MB
37	71/37a614	918580	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_11_T1)	CACHED	0	2024-01-12 15:07:19.877	27.7s	27s	579.2%	508.2 MB	1.2 GB	1.6 GB	1.6 GB
82	b5/660d23	975785	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_21_T1)	CACHED	0	2024-01-12 15:37:04.019	26.6s	26s	554.2%	482.4 MB	1.2 GB	1.4 GB	1.3 GB
102	cc/41116b	1039418	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_21_T1)	CACHED	0	2024-01-12 15:55:17.489	19.6s	16s	148.4%	563.8 MB	4.1 GB	72 MB	2.3 MB
94	1b/1b0229	1010426	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_15_T1)	CACHED	0	2024-01-12 15:46:03.687	21.6s	19s	142.9%	586.1 MB	4.1 GB	85.2 MB	2.3 MB
95	ff/7902c8	1007306	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_11_T1)	CACHED	0	2024-01-12 15:45:03.350	20.7s	17s	151.1%	600.1 MB	4.1 GB	81.6 MB	2.3 MB
98	ae/56aadc	978600	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_20_T1)	CACHED	0	2024-01-12 15:37:30.657	25s	24s	552.4%	487.4 MB	1.3 GB	1.3 GB	1.2 GB
90	de/7786f7	1030606	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_16_T1)	CACHED	0	2024-01-12 15:52:34.533	21.5s	18s	143.0%	515.8 MB	4.1 GB	84.7 MB	2.3 MB
100	23/0880d2	981410	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_25_T1)	CACHED	0	2024-01-12 15:37:55.614	29.7s	29s	555.9%	536.8 MB	1.3 GB	1.5 GB	1.5 GB
91	7b/cc52ee	1014290	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_14_T1)	CACHED	0	2024-01-12 15:47:28.362	42.3s	41s	429.6%	930.4 MB	1.6 GB	735.1 MB	694.3 MB
92	da/5092a2	987753	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_26_T1)	CACHED	0	2024-01-12 15:39:00.122	36.8s	35s	559.3%	593.6 MB	1.3 GB	1.9 GB	1.8 GB
93	05/7bcfa5	1011273	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_14_T1)	CACHED	0	2024-01-12 15:46:25.289	22.7s	20s	135.0%	769.9 MB	4.1 GB	87.6 MB	2.3 MB
99	b6/344bf4	954780	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_22_T1)	CACHED	0	2024-01-12 15:29:24.095	32.9s	31s	553.0%	540.8 MB	1.3 GB	1.7 GB	1.6 GB
87	cc/3be5ee	1022364	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_24_T1)	CACHED	0	2024-01-12 15:50:21.562	30.4s	29s	562.1%	555.5 MB	1.3 GB	1.6 GB	1.6 GB
89	ba/9b8b47	1027588	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_16_T1)	CACHED	0	2024-01-12 15:51:34.650	40.2s	39s	428.5%	893.1 MB	1.5 GB	704.6 MB	665 MB
85	f6/2fb584	996257	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_13_T1)	CACHED	0	2024-01-12 15:40:47.866	48.5s	47s	291.9%	727.8 MB	1.6 GB	573.8 MB	539.9 MB
84	01/b59bed	1057866	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_6_T1)	CACHED	0	2024-01-12 16:01:52.920	2.9s	1s	219.3%	64.2 MB	454.5 MB	35.7 MB	780.1 KB
31	f7/e95ed8	912699	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_10_T1)	CACHED	0	2024-01-12 15:06:26.562	31.3s	30s	584.5%	574.1 MB	1.3 GB	1.8 GB	1.8 GB
74	32/6e09db	1016463	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_12_T1)	CACHED	0	2024-01-12 15:48:10.656	29.4s	28s	427.6%	653.1 MB	1.6 GB	516.3 MB	484.9 MB
103	98/1edc32	1040267	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_21_T1)	CACHED	0	2024-01-12 15:55:37.054	38.4s	37s	360.3%	720.8 MB	1.5 GB	567.9 MB	534.4 MB
96	24/814dd2	1012118	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_15_T1)	CACHED	0	2024-01-12 15:46:47.978	40.4s	39s	430.0%	903 MB	1.6 GB	711.6 MB	672 MB
71	48/004458	991041	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_19_T1)	CACHED	0	2024-01-12 15:39:36.909	30s	29s	558.1%	558.9 MB	1.4 GB	1.5 GB	1.5 GB
106	d5/4ad8be	961390	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_10_T1)	CACHED	0	2024-01-12 15:31:33.059	26.9s	24s	143.8%	2.8 MB	11 MB	91.7 MB	2.3 MB
107	e6/806eaa	984462	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_28_T1)	CACHED	0	2024-01-12 15:38:25.305	34.8s	33s	558.5%	586.2 MB	1.4 GB	1.8 GB	1.7 GB
104	51/2918fa	972732	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_23_T1)	CACHED	0	2024-01-12 15:36:33.365	30.6s	29s	556.5%	545.7 MB	1.3 GB	1.5 GB	1.5 GB
108	78/6f4a64	1062848	NFCORE_CRISPRISCREEN:CRISPRISCREEN:SUBREAD_FEATURECOUNTS (CO2_14_T1)	CACHED	0	2024-01-12 16:03:53.738	3.1s	1s	250.6%	68.3 MB	454.5 MB	39.5 MB	781 KB
88	51/b54822	1019154	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_17_T1)	CACHED	0	2024-01-12 15:48:57.711	45.7s	45s	399.1%	951.6 MB	1.5 GB	751.5 MB	709.3 MB
111	17/cf2e42	1063674	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_24_T1)	CACHED	0	2024-01-12 16:04:03.132	21.7s	19s	147.7%	509 MB	4.1 GB	81.2 MB	2.3 MB
113	42/1a6a6e	1054009	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_26_T1)	CACHED	0	2024-01-12 16:00:32.875	23.6s	21s	140.6%	725.2 MB	4.1 GB	91.9 MB	2.3 MB
97	aa/682303	1008155	NFCORE_CRISPRISCREEN:CRISPRISCREEN:BOWTIE2_ALIGN (CO2_11_T1)	CACHED	0	2024-01-12 15:45:24.076	39.6s	38s	431.3%	846.7 MB	1.6 GB	668.2 MB	630.2 MB
110	70/ae527f	1054987	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_19_T1)	CACHED	0	2024-01-12 16:00:56.476	20.6s	17s	147.6%	488.6 MB	4.1 GB	79.5 MB	2.3 MB
112	36/6487ee	1032278	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_22_T1)	CACHED	0	2024-01-12 15:53:05.097	20.6s	18s	141.2%	579 MB	4.1 GB	84.2 MB	2.3 MB
114	1e/2f0bf2	1047854	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_25_T1)	CACHED	0	2024-01-12 15:58:18.310	20.7s	17s	141.1%	535.4 MB	4.1 GB	77.3 MB	2.3 MB
109	21/02c123	1042303	NFCORE_CRISPRISCREEN:CRISPRISCREEN:FASTQC (CO2_20_T1)	CACHED	0	2024-01-12 15:56:15.469	19.6s	16s	147.5%	539.5 MB	4.1 GB	69 MB	2.3 MB
