task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
30	03/ea3e67	352298	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g10_r2_T1)	COMPLETED	0	2024-01-15 15:17:19.000	38.8s	36s	358.4%	727 MB	1.1 GB	3.5 GB	3.4 GB
31	ef/fb2ab4	355323	NFCORE_CRISPRISCREEN:CRISPRISCREEN:TRIMGALORE (CO2_30_g10_r3_T1)	COMPLETED	0	2024-01-15 15:17:57.840	1m 10s	55s	252.0%	743.6 MB	1.1 GB	3.8 GB	3.7 GB
32	4c/fca3f0	358593	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r1_T1)	COMPLETED	0	2024-01-15 15:19:08.125	31s	28s	583.4%	600.6 MB	1.3 GB	1.8 GB	1.8 GB
33	86/a04895	361648	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r1_T1)	COMPLETED	0	2024-01-15 15:19:39.160	19.2s	19s	574.1%	424.8 MB	1.2 GB	1.1 GB	1.1 GB
34	05/3a31c3	364226	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r2_T1)	COMPLETED	0	2024-01-15 15:19:58.342	21.9s	21s	577.4%	440.4 MB	1.2 GB	1.3 GB	1.2 GB
35	4d/d9c865	367043	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r4_T1)	COMPLETED	0	2024-01-15 15:20:20.234	20.5s	20s	579.5%	443.1 MB	1.2 GB	1.2 GB	1.2 GB
36	1d/3bcfca	369619	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r3_T1)	COMPLETED	0	2024-01-15 15:20:40.775	27.3s	26s	581.6%	569.8 MB	1.4 GB	1.6 GB	1.6 GB
37	c6/653dfe	372672	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g0_r3_T1)	COMPLETED	0	2024-01-15 15:21:08.109	27.6s	27s	586.0%	524.2 MB	1.3 GB	1.6 GB	1.6 GB
38	ab/ddd3bc	375723	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r1_T1)	COMPLETED	0	2024-01-15 15:21:35.759	25.6s	25s	587.5%	518.8 MB	1.3 GB	1.5 GB	1.5 GB
39	66/d77774	378539	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g0_r2_T1)	COMPLETED	0	2024-01-15 15:22:01.385	25.7s	24s	585.3%	516.5 MB	1.3 GB	1.5 GB	1.5 GB
40	1a/5bf4b1	381358	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r2_T1)	COMPLETED	0	2024-01-15 15:22:27.102	34.8s	34s	585.8%	593.2 MB	1.4 GB	2.1 GB	2.1 GB
41	d7/050cc1	384684	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r3_T1)	COMPLETED	0	2024-01-15 15:23:01.873	30.3s	30s	589.7%	564.1 MB	1.3 GB	1.8 GB	1.8 GB
42	48/880177	387739	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g4_r4_T1)	COMPLETED	0	2024-01-15 15:23:32.221	27.1s	26s	586.2%	508.9 MB	1.3 GB	1.6 GB	1.6 GB
43	81/e72274	390790	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r1_T1)	COMPLETED	0	2024-01-15 15:23:59.352	21.2s	20s	575.5%	435.7 MB	1.2 GB	1.2 GB	1.2 GB
44	8f/801dbe	393603	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r2_T1)	COMPLETED	0	2024-01-15 15:24:20.552	23.4s	22s	580.7%	515.2 MB	1.3 GB	1.4 GB	1.3 GB
45	98/9c2af3	396424	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r1_T1)	COMPLETED	0	2024-01-15 15:24:43.944	28.8s	28s	582.3%	576.4 MB	1.4 GB	1.7 GB	1.7 GB
46	a2/40a9d8	399477	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g4_r3_T1)	COMPLETED	0	2024-01-15 15:25:12.722	29.2s	28s	586.5%	564.5 MB	1.3 GB	1.8 GB	1.7 GB
47	f4/aeed4d	402538	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r2_T1)	COMPLETED	0	2024-01-15 15:25:41.899	28.5s	28s	585.8%	571 MB	1.3 GB	1.7 GB	1.7 GB
48	cd/61cc85	405590	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r3_T1)	COMPLETED	0	2024-01-15 15:26:10.402	30.4s	29s	575.9%	572.6 MB	1.3 GB	1.8 GB	1.8 GB
49	54/d627a9	408644	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g8_r4_T1)	COMPLETED	0	2024-01-15 15:26:40.773	47s	46s	312.6%	504.6 MB	1.3 GB	1.5 GB	1.5 GB
50	de/57842a	412642	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r1_T1)	COMPLETED	0	2024-01-15 15:27:27.778	26.9s	26s	567.1%	570.5 MB	1.3 GB	1.5 GB	1.5 GB
51	b8/16f987	415698	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r2_T1)	COMPLETED	0	2024-01-15 15:27:54.723	30.5s	30s	403.1%	447.4 MB	1.2 GB	1.3 GB	1.2 GB
52	4d/97cff4	418832	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g8_r3_T1)	COMPLETED	0	2024-01-15 15:28:25.232	23.3s	22s	572.4%	516.3 MB	1.3 GB	1.4 GB	1.3 GB
53	a6/f29afb	421648	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r1_T1)	COMPLETED	0	2024-01-15 15:28:48.546	28.2s	27s	570.4%	574.8 MB	1.4 GB	1.7 GB	1.6 GB
54	e7/bf0157	424696	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r2_T1)	COMPLETED	0	2024-01-15 15:29:16.721	26.8s	26s	555.4%	500.1 MB	1.3 GB	1.5 GB	1.5 GB
55	9e/5e5034	427754	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r3_T1)	COMPLETED	0	2024-01-15 15:29:43.492	27.4s	26s	579.7%	506.5 MB	1.3 GB	1.6 GB	1.6 GB
56	36/5b9b0e	430812	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_4_g10_r4_T1)	FAILED	255	2024-01-15 15:30:10.876	696ms	614ms	-	-	-	-	-
57	d7/9b9582	430895	NFCORE_CRISPRISCREEN:CRISPRISCREEN:CUTADAPT (CO2_30_g10_r1_T1)	FAILED	255	2024-01-15 15:30:11.576	174ms	93ms	-	-	-	-	-
