Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CO2_1_g0_r1_T1	303.0	316.0	334.0	336.5	336.5	344.5	407.5	499.0	575.0	716.0	961.0	1175.5	1269.5	1854.5	2544.5	2986.0	3434.0	4549.0	5972.5	6830.0	8628.5	11038.5	12456.0	13583.5	16183.5	19728.5	23160.5	25406.0	29506.0	34951.0	39107.5	50046.5	63171.5	71741.5	97213.0	141711.0	183771.0	206416.5	404658.5	775276.5	1018651.0	1099020.0	1189630.5	1231838.0	1186093.0	1186427.0	1192882.0	1205613.5	1242770.0	1262755.0	1283489.5	1304276.5	1292055.0	1279426.0	1265043.0	1240274.5	1208216.5	1163127.5	1104012.0	1061352.5	1034934.0	971600.0	895029.0	842856.5	774916.5	720978.5	664544.0	613689.0	552241.5	441885.0	377077.5	341579.5	314885.0	290774.0	240924.0	181358.0	146110.5	136958.0	130072.0	98120.5	67145.5	51766.0	31931.0	13935.0	4340.0	2869.5	1858.0	1174.5	792.0	626.5	545.0	426.0	334.0	293.5	279.5	280.0	286.0	310.0	334.5	300.0	266.0
CO2_1_g0_r2_T1	461.0	474.5	495.5	511.5	524.0	533.5	646.5	799.5	895.0	1136.0	1540.5	1863.5	2016.0	2905.0	3965.0	4671.0	5393.0	7298.5	9735.5	11102.0	13811.5	17491.0	19629.5	21382.0	25347.0	30485.0	35316.0	38465.5	43545.5	50363.0	55661.5	69227.0	85309.0	95628.5	126540.0	179712.5	229737.5	256980.5	494140.5	937856.0	1228765.5	1323931.0	1432468.5	1483756.5	1429274.0	1428655.5	1435286.5	1450895.5	1495084.5	1518311.5	1544368.5	1570365.0	1555464.5	1540067.0	1522736.5	1493000.0	1454650.0	1400687.5	1330541.5	1279342.0	1246745.5	1171285.0	1079573.5	1015985.0	934095.0	869428.5	800456.0	738270.0	664432.0	531561.0	453473.0	410978.5	379196.5	350624.0	290036.5	217387.5	174832.5	163806.5	155715.5	117751.0	80898.5	62515.0	38774.5	17074.5	5319.0	3583.0	2414.5	1548.5	1045.0	829.0	740.5	620.0	506.0	456.0	445.0	435.5	432.5	462.5	495.0	451.5	408.0
CO2_1_g0_r3_T1	604.0	616.0	642.0	661.0	670.0	686.5	799.0	951.0	1082.5	1421.0	1935.0	2308.0	2476.5	3551.5	4816.5	5646.0	6500.0	8684.5	11456.0	13087.5	16539.5	21227.0	23919.5	25934.0	30873.0	37344.5	43052.0	46749.0	52987.0	61266.0	67537.0	83664.5	103172.0	115880.0	154342.0	220883.5	282873.0	316516.5	609949.5	1157630.0	1516732.0	1634986.5	1769867.0	1835368.0	1771005.0	1772025.5	1780849.0	1800061.0	1855830.5	1885887.0	1917956.0	1949995.0	1932304.0	1912739.0	1889770.0	1853271.5	1806616.0	1738930.0	1651752.0	1589882.0	1549637.0	1454905.0	1340740.5	1261859.0	1158952.0	1077639.0	991745.0	914230.0	823067.0	659161.5	563062.0	510997.5	471897.5	436008.5	360779.5	271262.5	218381.5	204244.0	194056.5	146384.5	99941.5	76843.5	47450.0	20838.0	6489.5	4360.0	2911.5	1878.5	1284.5	1033.0	928.0	771.0	619.0	536.0	505.5	510.0	521.0	573.0	627.0	551.0	475.0
CO2_1_g10_r1_T1	547.0	555.0	579.5	605.0	618.5	632.5	745.5	898.5	1022.5	1338.0	1858.0	2258.5	2442.5	3525.0	4784.0	5622.0	6491.0	8809.5	11705.5	13274.0	16487.5	20850.0	23315.0	25101.5	29473.0	35164.5	40455.0	44021.5	50276.5	58793.0	65307.0	81870.0	101769.0	114293.5	152739.0	220900.5	284905.5	319046.0	606946.5	1141436.0	1487849.5	1601540.0	1731450.5	1788331.5	1716895.0	1699636.0	1692494.5	1708551.5	1759589.5	1786671.0	1806109.0	1825519.0	1806340.5	1770787.5	1733784.5	1694156.0	1636083.0	1561585.0	1473249.0	1408477.0	1369334.0	1272687.0	1157770.0	1080194.0	982091.0	907396.5	833330.5	767521.0	686734.5	539925.5	454593.5	409889.0	374181.0	341932.0	280128.0	206433.0	162483.0	151322.0	143682.0	108681.5	74762.5	58201.0	36362.5	16353.0	5427.5	3604.5	2383.0	1552.0	1081.0	849.0	757.5	635.5	534.5	490.0	470.0	481.5	502.0	529.0	556.5	508.0	460.0
CO2_1_g10_r2_T1	507.0	524.0	556.5	579.0	592.0	597.0	707.5	871.0	992.5	1301.5	1805.5	2224.0	2433.5	3504.0	4768.5	5593.0	6394.5	8605.0	11399.0	12873.5	16130.5	20552.5	23012.5	24926.5	29461.0	35332.0	40563.5	43926.5	49825.0	57773.5	63827.5	79825.0	99264.0	111494.0	149315.5	216033.0	278333.0	311604.0	594164.0	1119192.0	1460425.5	1573280.5	1701749.5	1759815.0	1691783.0	1677289.0	1672810.5	1689272.5	1739352.0	1765662.5	1785624.0	1805606.0	1786692.5	1750878.5	1714099.0	1675283.0	1617555.0	1543009.0	1457892.5	1396694.0	1357074.5	1262130.0	1150984.0	1075146.5	977547.0	903232.5	829752.0	764438.5	684544.5	539942.5	455192.5	410199.0	375176.0	342984.5	280274.5	205803.0	161872.0	150935.0	143203.5	108607.5	75387.5	58840.0	36712.5	16433.0	5465.0	3630.0	2382.5	1524.5	1061.5	868.0	784.0	655.0	554.5	503.0	475.5	482.0	497.5	544.0	590.5	531.5	473.0
CO2_1_g10_r3_T1	564.0	580.0	616.0	646.0	661.5	679.5	806.0	976.0	1109.0	1427.0	1913.5	2288.0	2467.0	3515.0	4744.5	5519.5	6314.0	8463.0	11205.5	12799.0	16157.5	20856.5	23664.0	25746.5	30745.5	37328.0	43533.0	47715.5	54979.0	64863.5	72585.0	93991.0	120056.5	136280.0	187161.0	278116.5	363590.0	409051.5	789509.0	1500339.5	1963742.0	2115387.0	2286479.0	2359622.5	2262865.0	2238364.5	2228111.0	2248058.0	2312412.5	2345965.0	2366940.0	2387925.0	2361873.0	2310400.0	2258840.5	2207910.0	2132082.5	2033440.0	1915846.0	1829789.5	1777391.5	1648491.5	1495699.5	1393902.5	1265308.0	1167213.5	1072350.0	988037.0	883542.0	695336.5	585432.5	525954.5	479414.0	438477.5	359602.5	265326.0	209206.5	194848.0	184384.0	139345.5	96010.0	74305.5	46237.5	20781.5	6943.0	4664.0	3147.5	2057.5	1416.0	1148.0	1014.0	805.0	634.0	556.0	526.0	541.0	567.5	627.0	687.5	604.5	522.0
CO2_1_g4_r1_T1	625.0	635.0	653.5	675.0	696.5	710.0	821.5	989.0	1125.5	1423.0	1890.0	2249.0	2416.0	3363.5	4494.0	5317.5	6169.0	8264.0	10931.0	12455.5	15581.5	20016.0	22761.5	24848.0	30003.5	36943.0	43216.0	47341.0	54481.0	64175.5	71992.0	92795.5	117976.0	134057.5	183382.5	270585.0	352298.0	396133.5	770727.5	1468344.0	1922557.5	2071478.0	2242061.5	2322667.5	2237851.0	2227282.5	2228238.5	2252322.0	2319131.5	2353050.0	2387440.5	2421873.5	2399094.5	2362616.5	2322448.5	2273431.5	2203020.0	2106887.5	1995792.5	1918244.0	1864471.5	1742115.5	1599437.5	1498238.5	1370076.5	1272096.5	1169340.5	1077713.5	967744.5	767469.5	648847.5	586331.5	538762.5	495386.5	409373.5	306421.0	244273.5	227824.5	216595.5	163625.0	112400.5	86994.5	54163.5	24477.0	7862.5	5137.5	3381.0	2150.0	1460.5	1158.5	1031.5	835.0	656.0	563.0	520.5	529.5	552.5	607.0	661.0	585.0	510.0
CO2_1_g4_r2_T1	493.0	504.5	527.5	550.0	564.0	567.0	646.5	766.0	872.5	1099.5	1453.5	1730.5	1856.5	2641.0	3581.0	4200.0	4825.0	6412.0	8411.5	9556.5	12040.0	15521.5	17620.5	19314.5	23308.5	28540.5	33388.5	36563.0	42025.0	49478.5	55334.0	71023.0	90205.0	102503.0	140789.0	208133.5	271324.0	305313.5	595397.5	1138388.5	1493068.0	1608974.5	1741260.0	1802071.0	1735149.5	1728233.5	1729581.5	1748180.5	1802400.0	1830980.0	1856977.5	1883064.0	1864832.5	1835739.0	1805268.0	1767574.5	1712826.0	1638361.0	1552303.0	1492632.0	1451022.0	1354353.5	1242030.0	1163721.0	1063526.0	986736.0	908559.0	838949.0	753606.5	598613.0	506418.0	457163.5	420153.5	386642.0	320244.0	239988.0	191248.5	178591.5	169357.5	127343.0	87098.0	67363.5	41863.5	18866.5	6116.5	4013.5	2637.0	1669.5	1139.0	906.5	790.5	613.0	482.5	438.5	413.5	415.0	430.5	477.0	523.0	467.5	412.0
CO2_1_g4_r3_T1	631.0	643.0	674.0	705.0	723.0	739.5	895.0	1111.5	1270.0	1669.5	2307.0	2768.5	2964.5	4388.0	6073.5	7057.5	8019.5	10640.5	13895.0	15568.5	19239.0	24259.0	27024.0	29081.5	34063.0	40456.5	46189.5	49955.5	55954.0	63971.5	70127.0	86348.5	106001.5	118227.5	154904.0	218515.0	278219.5	310504.0	585475.5	1097623.5	1430697.0	1540217.0	1665594.0	1722281.5	1656449.5	1647483.5	1647043.5	1662338.0	1710629.0	1736187.0	1758266.0	1780375.0	1763304.5	1735909.5	1706187.5	1669968.0	1617628.0	1545569.5	1462611.0	1404769.5	1363890.5	1271320.5	1164160.0	1088846.5	994722.5	923542.5	849984.5	784371.0	704389.0	559097.5	473168.0	427668.0	393143.5	362049.5	299434.0	223748.5	177686.5	165254.5	156781.0	118003.0	80697.0	62244.0	38763.5	17618.5	5781.5	3834.5	2584.0	1678.0	1167.0	950.5	856.5	704.0	580.0	522.5	498.5	508.5	525.0	565.0	606.5	549.5	492.0
